#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 132514
9.00 0 1.36124e-05 0 8.875 9.125 220385
9.25 8.31891e-06 2.25757e-05 2.37748e-06 9.125 9.375 841456
9.50 3.12034e-05 0.000369037 3.85069e-06 9.375 9.625 2.62792e+06
9.75 0.000126952 0.00120127 1.27517e-05 9.625 9.875 4.6947e+06
10.00 9.66291e-05 0.000863478 -4.1742e-06 9.875 10.125 3.94291e+06
10.25 2.84941e-05 0.000314533 3.95241e-06 10.125 10.375 2.52684e+06
10.50 7.60069e-05 0.000305882 7.0577e-05 10.375 10.625 1.55249e+06
10.75 0.000383461 0.000964735 0.000380139 10.625 10.875 902308
11.00 0.00184662 0.00293262 0.00181283 10.875 11.125 491710
11.25 0.00758559 0.00777913 0.00712332 11.125 11.375 263394
11.50 0.0231466 0.0138992 0.0200887 11.375 11.625 139675
11.75 0.0670255 0.0219365 0.0501498 11.625 11.875 72450
12.00 0.158595 0.0260957 0.0882146 11.875 12.125 36237
12.25 0.307803 0.0162363 0.108123 12.125 12.375 17365
12.50 0.500696 0.0427493 0.0853871 12.375 12.625 7903
12.75 0.701511 0.0833187 0.0741307 12.625 12.875 3310
13.00 0.851167 0.0724055 0.0577582 12.875 13.125 1243
13.25 0.937343 0.0501253 0.0175439 13.125 13.375 399
13.50 0.97541 0.00819671 0.0163935 13.375 13.625 122
13.75 0.95 0 0 13.625 13.875 20
14.00 1 0 0 13.875 14.125 1
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
