#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 3.01768e-05 3.0175e-05 9.09495e-10 8.625 8.875 33138
9.00 1.6616e-05 1.66149e-05 5.52973e-10 8.875 9.125 60183
9.25 6.90698e-06 6.90002e-06 3.52884e-09 9.125 9.375 289562
9.50 8.47357e-05 0.000348704 -1.65938e-06 9.375 9.625 1.19194e+06
9.75 0.000498284 0.00181273 -1.11735e-05 9.625 9.875 3.12874e+06
10.00 0.000338294 0.00109147 8.11068e-06 9.875 10.125 3.82803e+06
10.25 0.000446027 0.000857771 0.0001671 10.125 10.375 2.64109e+06
10.50 0.00172924 0.00249674 0.000688779 10.375 10.625 1.63656e+06
10.75 0.0062222 0.0061326 0.00202982 10.625 10.875 1.00704e+06
11.00 0.0170537 0.0108843 0.00435059 10.875 11.125 600222
11.25 0.0418597 0.0156446 0.00844663 11.125 11.375 347351
11.50 0.0912786 0.0157969 0.0156113 11.375 11.625 200266
11.75 0.174972 0.0147375 0.0247503 11.625 11.875 115081
12.00 0.302474 0.00753272 0.028821 11.875 12.125 65394
12.25 0.455249 0.0127907 0.0309962 12.125 12.375 36681
12.50 0.629442 0.0283637 0.0385653 12.375 12.625 20291
12.75 0.766734 0.033503 0.0406693 12.625 12.875 10876
13.00 0.868224 0.0298187 0.0305547 12.875 13.125 5608
13.25 0.922009 0.0238411 0.0226129 13.125 13.375 2808
13.50 0.942835 0.0125293 0.0140955 13.375 13.625 1277
13.75 0.965278 0.00341785 0.00353867 13.625 13.875 576
14.00 0.959799 0 0.0100502 13.875 14.125 199
14.25 0.981132 0 0.0188679 14.125 14.375 53
14.50 1 0 0 14.375 14.625 10
14.75 1 0 0 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
