#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 3.51358e-05 0 8.625 8.875 28461
9.00 2.05074e-05 0 2.05074e-05 8.875 9.125 48763
9.25 3.6445e-05 1.36854e-05 2.2783e-05 9.125 9.375 219509
9.50 0.000192512 9.19318e-05 0.000166049 9.375 9.625 753201
9.75 0.0018717 0.000582589 0.00139297 9.625 9.875 1.99979e+06
10.00 0.00310882 0.000935725 0.00239414 9.875 10.125 3.07222e+06
10.25 0.00618367 0.00159726 0.00432009 10.125 10.375 2.31384e+06
10.50 0.0143777 0.00253428 0.00792806 10.375 10.625 1.47187e+06
10.75 0.0321446 0.00448963 0.0132021 10.625 10.875 916421
11.00 0.0633473 0.00830053 0.0187699 10.875 11.125 567191
11.25 0.110032 0.00863577 0.0227296 11.125 11.375 339883
11.50 0.177998 0.00717808 0.0263647 11.375 11.625 202334
11.75 0.271307 0.00404048 0.0245542 11.625 11.875 120266
12.00 0.390416 0.00665066 0.0218152 11.875 12.125 70599
12.25 0.512672 0.0212684 0.0227647 12.125 12.375 41430
12.50 0.637758 0.0378588 0.0227103 12.375 12.625 24122
12.75 0.74743 0.0489027 0.0261988 12.625 12.875 14008
13.00 0.833459 0.0507538 0.0227957 12.875 13.125 7938
13.25 0.885714 0.0472069 0.0213386 13.125 13.375 4375
13.50 0.944047 0.0215434 0.0219142 13.375 13.625 2377
13.75 0.950447 0.0275304 0.0148315 13.625 13.875 1231
14.00 0.965753 0.0204772 0.00878268 13.875 14.125 584
14.25 0.97491 0.0107527 0.0213389 14.125 14.375 279
14.50 0.976744 0.0232558 0.0116279 14.375 14.625 86
14.75 0.969697 0.030303 0.0303031 14.625 14.875 33
15.00 1 0 0 14.875 15.125 3
15.25 1 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
