#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 6.03197e-05 6.03197e-05 6.03197e-05 8.625 8.875 49735
9.00 5.53925e-05 0.00019387 5.53925e-05 8.875 9.125 72212
9.25 0.000162613 0.000307105 0.000159 9.125 9.375 276731
9.50 0.000530208 0.000775146 0.000510967 9.375 9.625 775168
9.75 0.00420226 0.00363873 0.0039138 9.625 9.875 1.86328e+06
10.00 0.00661518 0.00430698 0.00605801 9.875 10.125 2.8486e+06
10.25 0.0122454 0.00618428 0.0104715 10.125 10.375 2.20745e+06
10.50 0.0244128 0.0082869 0.0183286 10.375 10.625 1.41827e+06
10.75 0.0473294 0.0134598 0.0282227 10.625 10.875 886912
11.00 0.0844876 0.0165687 0.0378442 10.875 11.125 548909
11.25 0.134288 0.0190479 0.044809 11.125 11.375 332197
11.50 0.205125 0.0197799 0.0433338 11.375 11.625 199083
11.75 0.29367 0.0150803 0.0316886 11.625 11.875 119001
12.00 0.397355 0.0257171 0.0158229 11.875 12.125 70310
12.25 0.50333 0.0610366 0.0168982 12.125 12.375 41442
12.50 0.617657 0.0890551 0.017095 12.375 12.625 24512
12.75 0.713225 0.110821 0.0108966 12.625 12.875 14412
13.00 0.799708 0.101983 0.0112491 12.875 13.125 8228
13.25 0.85182 0.0933061 0.000774443 13.125 13.375 4616
13.50 0.885285 0.0837505 -0.00566012 13.375 13.625 2528
13.75 0.924927 0.0634026 -0.00291544 13.625 13.875 1372
14.00 0.929204 0.0619339 -0.00763857 13.875 14.125 678
14.25 0.912651 0.0752282 -0.0167972 14.125 14.375 332
14.50 0.946565 0.0458015 -0.0149735 14.375 14.625 131
14.75 0.947368 0.0526316 -0.0175439 14.625 14.875 57
15.00 1 0 0 14.875 15.125 6
15.25 1 0 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
