#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 55256
9.00 1.02322e-05 1.02317e-05 2.10093e-10 8.875 9.125 97731
9.25 9.03067e-06 1.12825e-05 0 9.125 9.375 442935
9.50 0.00010989 0.000639279 1.22623e-05 9.375 9.625 1.6744e+06
9.75 0.00054754 0.00306752 3.11593e-05 9.625 9.875 3.77142e+06
10.00 0.000289123 0.00187301 -1.72797e-05 9.875 10.125 4.02943e+06
10.25 0.000149891 0.000626907 1.39526e-05 10.125 10.375 2.70863e+06
10.50 0.000588901 0.00140265 0.000400227 10.375 10.625 1.67091e+06
10.75 0.002497 0.00376143 0.0015693 10.625 10.875 1.02002e+06
11.00 0.00824688 0.00752575 0.00451357 10.875 11.125 587616
11.25 0.0232149 0.0135895 0.010044 11.125 11.375 332631
11.50 0.0601084 0.0185303 0.0199476 11.375 11.625 187794
11.75 0.133718 0.0125163 0.0298481 11.625 11.875 105027
12.00 0.252093 0.00751418 0.0427473 11.875 12.125 57824
12.25 0.416137 0.00613672 0.0433561 12.125 12.375 31331
12.50 0.597616 0.0236814 0.0397529 12.375 12.625 16273
12.75 0.753195 0.0414144 0.0436804 12.625 12.875 8294
13.00 0.862601 0.0433882 0.0322126 12.875 13.125 3952
13.25 0.931934 0.0232558 0.0255247 13.125 13.375 1763
13.50 0.96 0.0109945 0.00419885 13.375 13.625 725
13.75 0.973384 0 0.00773519 13.625 13.875 263
14.00 0.969231 0.0153846 0 13.875 14.125 65
14.25 1 0 0 14.125 14.375 12
14.50 0 0 0 14.375 14.625 0
14.75 1 0 0 14.625 14.875 1
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
