#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 238431
9.00 0 0 0 8.875 9.125 386108
9.25 0 2.34361e-06 0 9.125 9.375 1.27970e+06
9.50 0 6.24358e-06 0 9.375 9.625 3.35949e+06
9.75 4.65873e-07 1.57888e-05 -2.3211e-07 9.625 9.875 4.29302e+06
10.00 1.2813e-06 1.23948e-05 3.25319e-07 9.875 10.125 3.12183e+06
10.25 5.54792e-07 1.51759e-05 6.172e-09 10.125 10.375 1.80248e+06
10.50 2.03537e-06 8.43621e-05 2.03537e-06 10.375 10.625 982624
10.75 2.00182e-05 0.000285779 2.00182e-05 10.625 10.875 499545
11.00 0.000109086 0.000951446 0.000109086 10.875 11.125 247511
11.25 0.000866321 0.00275397 0.000866321 11.125 11.375 116585
11.50 0.00345426 0.00733991 0.00345426 11.375 11.625 52399
11.75 0.0158328 0.0203661 0.0158328 11.625 11.875 22106
12.00 0.0489272 0.0425708 0.0489272 11.875 12.125 8809
12.25 0.149936 0.0758604 0.149292 12.125 12.375 3108
12.50 0.298227 0.0917623 0.271116 12.375 12.625 959
12.75 0.504132 0.219008 0.247934 12.625 12.875 242
13.00 0.781818 0.2 0.290909 12.875 13.125 55
13.25 1 0 0.142857 13.125 13.375 7
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
