#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 58518
9.00 1.92426e-05 1.1114e-09 1.85537e-10 8.875 9.125 103936
9.25 4.28904e-06 1.07219e-05 9.93168e-10 9.125 9.375 466305
9.50 9.77467e-05 0.000670361 7.75411e-06 9.375 9.625 1.73919e+06
9.75 0.000546504 0.00304367 2.96726e-05 9.625 9.875 3.84993e+06
10.00 0.000283982 0.00188189 -2.0947e-05 9.875 10.125 4.04251e+06
10.25 0.000124023 0.000656267 0 10.125 10.375 2.70917e+06
10.50 0.000535492 0.00130257 0.000370606 10.375 10.625 1.67136e+06
10.75 0.00214109 0.00348161 0.00147256 10.625 10.875 1.01864e+06
11.00 0.00732662 0.00708285 0.00417873 10.875 11.125 584171
11.25 0.0214382 0.0125289 0.0100777 11.125 11.375 329785
11.50 0.0566884 0.0181866 0.0198624 11.375 11.625 185276
11.75 0.128456 0.0138348 0.0314724 11.625 11.875 103483
12.00 0.246296 0.00755623 0.0437861 11.875 12.125 56635
12.25 0.412065 0.00401357 0.0458572 12.125 12.375 30335
12.50 0.599278 0.0215987 0.0462477 12.375 12.625 15789
12.75 0.754669 0.0430323 0.0482312 12.625 12.875 7924
13.00 0.870075 0.0376627 0.0374063 12.875 13.125 3756
13.25 0.938377 0.0244051 0.0298963 13.125 13.375 1639
13.50 0.969743 0.00907713 0.00443363 13.375 13.625 661
13.75 0.97541 0 0.00833166 13.625 13.875 244
14.00 1 0 0 13.875 14.125 50
14.25 1 0 0 14.125 14.375 10
14.50 1 0 0 14.375 14.625 1
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
