#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 183510
9.00 0 3.3733e-06 0 8.875 9.125 296444
9.25 9.47241e-07 1.32606e-05 1.14824e-10 9.125 9.375 1.0557e+06
9.50 6.51298e-06 7.84112e-05 1.9589e-06 9.375 9.625 3.07079e+06
9.75 2.51693e-05 0.000202078 4.66585e-06 9.625 9.875 4.80744e+06
10.00 1.77836e-05 0.000167545 -9.63482e-07 9.875 10.125 3.71128e+06
10.25 8.79322e-06 6.7604e-05 4.43737e-06 10.125 10.375 2.27448e+06
10.50 1.40258e-05 0.000130514 1.40258e-05 10.375 10.625 1.35465e+06
10.75 0.000117864 0.000444729 0.000117864 10.625 10.875 746622
11.00 0.00061952 0.00178508 0.00061952 10.875 11.125 393853
11.25 0.00304309 0.00496073 0.00304309 11.125 11.375 202426
11.50 0.0113333 0.011807 0.0113036 11.375 11.625 100677
11.75 0.0377673 0.0233564 0.0365644 11.625 11.875 48640
12.00 0.10431 0.039741 0.0953616 11.875 12.125 22481
12.25 0.243387 0.0390273 0.175186 12.125 12.375 9602
12.50 0.423712 0.069818 0.165336 12.375 12.625 3939
12.75 0.609962 0.160153 0.138697 12.625 12.875 1305
13.00 0.831409 0.115473 0.106236 12.875 13.125 433
13.25 0.897959 0.0714286 0.0408163 13.125 13.375 98
13.50 1 0 0.047619 13.375 13.625 21
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
