#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 31738
9.00 1.89254e-05 1.89254e-05 1.89254e-05 8.875 9.125 52839
9.25 4.78898e-05 2.61088e-05 3.48338e-05 9.125 9.375 229694
9.50 0.000255561 0.000116697 0.000226405 9.375 9.625 751287
9.75 0.00233455 0.00062192 0.00193139 9.625 9.875 1.95498e+06
10.00 0.00397382 0.00134898 0.00328536 9.875 10.125 3.00014e+06
10.25 0.00785021 0.00165587 0.00595989 10.125 10.375 2.2816e+06
10.50 0.017131 0.00317555 0.0106626 10.375 10.625 1.4559e+06
10.75 0.036801 0.00612349 0.0173409 10.625 10.875 907665
11.00 0.0702525 0.00903971 0.0248621 10.875 11.125 562044
11.25 0.11872 0.00852745 0.0303804 11.125 11.375 337812
11.50 0.187492 0.00806066 0.0317828 11.375 11.625 201411
11.75 0.279394 0.00451401 0.0270599 11.625 11.875 119981
12.00 0.394031 0.00877735 0.022741 11.875 12.125 70662
12.25 0.514433 0.0250268 0.0252247 12.125 12.375 41467
12.50 0.637767 0.0475681 0.0275199 12.375 12.625 24233
12.75 0.743496 0.0592506 0.0298019 12.625 12.875 14222
13.00 0.825329 0.0599045 0.0225996 12.875 13.125 7975
13.25 0.884615 0.0538121 0.0215926 13.125 13.375 4498
13.50 0.926639 0.035152 0.0142007 13.375 13.625 2440
13.75 0.949045 0.035876 0.014262 13.625 13.875 1256
14.00 0.960976 0.0275678 0.0113821 13.875 14.125 615
14.25 0.969388 0.027152 0.0170068 14.125 14.375 294
14.50 0.971154 0.0192308 0.0192308 14.375 14.625 104
14.75 0.975 0.025 0 14.625 14.875 40
15.00 1 0 0 14.875 15.125 3
15.25 1 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
