#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 2.40674e-05 9.62638e-05 2.40674e-05 8.625 8.875 41550
9.00 3.15901e-05 6.31772e-05 3.15901e-05 8.875 9.125 63311
9.25 0.000116922 8.17608e-05 0.00010913 9.125 9.375 256582
9.50 0.000387594 0.000251998 0.000361542 9.375 9.625 766266
9.75 0.00320548 0.00129744 0.00283975 9.625 9.875 1.90455e+06
10.00 0.00524171 0.00186713 0.00458705 9.875 10.125 2.91413e+06
10.25 0.00997482 0.0028035 0.00814341 10.125 10.375 2.24064e+06
10.50 0.0207129 0.00519031 0.0143709 10.375 10.625 1.43524e+06
10.75 0.0424324 0.00845109 0.0232623 10.625 10.875 896061
11.00 0.0767852 0.0132885 0.0309343 10.875 11.125 554938
11.25 0.125897 0.0144071 0.0374909 11.125 11.375 334838
11.50 0.195208 0.0154787 0.0367882 11.375 11.625 200248
11.75 0.284659 0.0125504 0.0261572 11.625 11.875 119441
12.00 0.39018 0.0220192 0.0143431 11.875 12.125 70470
12.25 0.503848 0.0516564 0.015127 12.125 12.375 41447
12.50 0.614956 0.0808261 0.0114977 12.375 12.625 24392
12.75 0.712712 0.0988461 0.00825137 12.625 12.875 14341
13.00 0.801897 0.0965174 0.0041821 12.875 13.125 8117
13.25 0.851166 0.0899465 -4.29749e-05 13.125 13.375 4589
13.50 0.900485 0.0684034 -0.00470829 13.375 13.625 2472
13.75 0.90724 0.0722746 -0.0119059 13.625 13.875 1326
14.00 0.916019 0.0669006 -0.0110812 13.875 14.125 643
14.25 0.93125 0.0625 -0.0114252 14.125 14.375 320
14.50 0.945312 0.0546875 -0.0078125 14.375 14.625 128
14.75 0.952381 0.047619 -0.0238095 14.625 14.875 42
15.00 0.833333 0 0 14.875 15.125 6
15.25 1 0 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
