#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 3.25754e-05 6.51476e-05 1.06229e-09 8.625 8.875 30698
9.00 0 1.81693e-05 0 8.875 9.125 55035
9.25 7.54677e-06 7.54558e-06 3.89946e-09 9.125 9.375 265014
9.50 8.03439e-05 0.000283521 -4.4948e-07 9.375 9.625 1.08284e+06
9.75 0.000493375 0.00153011 -1.53845e-05 9.625 9.875 2.94908e+06
10.00 0.000389592 0.000919207 3.57371e-05 9.875 10.125 3.75008e+06
10.25 0.000647398 0.00108363 0.000302 10.125 10.375 2.60736e+06
10.50 0.0023188 0.00270885 0.000882643 10.375 10.625 1.61937e+06
10.75 0.00765422 0.00715808 0.00220417 10.625 10.875 997489
11.00 0.0205404 0.0117037 0.00477594 10.875 11.125 600572
11.25 0.047605 0.0154922 0.00840144 11.125 11.375 348367
11.50 0.100401 0.0152342 0.0140613 11.375 11.625 201821
11.75 0.186983 0.013212 0.0238292 11.625 11.875 116797
12.00 0.313686 0.00813797 0.028631 11.875 12.125 66742
12.25 0.471481 0.0135241 0.0293431 12.125 12.375 37817
12.50 0.627579 0.0271513 0.0377574 12.375 12.625 21081
12.75 0.762746 0.0313616 0.0338918 12.625 12.875 11494
13.00 0.871081 0.0231019 0.0305154 12.875 13.125 5996
13.25 0.921562 0.019402 0.0188666 13.125 13.375 3047
13.50 0.96256 0.0115018 0.0136147 13.375 13.625 1469
13.75 0.97678 0.00461519 0.00313675 13.625 13.875 646
14.00 0.975904 0 0.0120482 13.875 14.125 249
14.25 0.9625 0.0125 0 14.125 14.375 80
14.50 1 0 0 14.375 14.625 12
14.75 1 0 0 14.625 14.875 2
15.00 1 0 0 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
