#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 285708
9.00 0 0 0 8.875 9.125 456861
9.25 0 7.21261e-07 0 9.125 9.375 1.38606e+06
9.50 6.48627e-07 9.66338e-12 6.48627e-07 9.375 9.625 3.08343e+06
9.75 2.91154e-07 1.16155e-06 6.20219e-10 9.625 9.875 3.43461e+06
10.00 4.21458e-07 5.09799e-06 4.21458e-07 9.875 10.125 2.37271e+06
10.25 0 1.64535e-05 0 10.125 10.375 1.30193e+06
10.50 0 4.21722e-05 0 10.375 10.625 654142
10.75 6.40172e-06 0.0002375 6.40172e-06 10.625 10.875 312416
11.00 6.93404e-06 0.000664348 6.93404e-06 10.875 11.125 144216
11.25 0.000194159 0.00196755 0.000194159 11.125 11.375 61805
11.50 0.00108665 0.0065031 0.00108665 11.375 11.625 24847
11.75 0.00572045 0.0170411 0.00572045 11.625 11.875 9265
12.00 0.0208544 0.0413305 0.0208544 11.875 12.125 2973
12.25 0.0729927 0.0729927 0.0729927 12.125 12.375 822
12.50 0.244131 0.112676 0.244131 12.375 12.625 213
12.75 0.465116 0.232558 0.465116 12.625 12.875 43
13.00 0.5 0.5 0.25 12.875 13.125 4
13.25 0 0 0 13.125 13.375 0
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
