#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 2.64718e-05 0.00225005 2.64718e-05 8.625 8.875 37776
9.00 0.000194562 0.0043125 0.000194562 8.875 9.125 61677
9.25 0.000200863 0.0052477 0.00019299 9.125 9.375 253905
9.50 0.000651035 0.00689507 0.000632509 9.375 9.625 751112
9.75 0.00482173 0.0222187 0.00452974 9.625 9.875 1.83005e+06
10.00 0.0075778 0.0198925 0.00701689 9.875 10.125 2.80477e+06
10.25 0.0140821 0.0177706 0.0121976 10.125 10.375 2.18483e+06
10.50 0.027424 0.0200085 0.0211068 10.375 10.625 1.40552e+06
10.75 0.0518216 0.025124 0.0322312 10.625 10.875 879325
11.00 0.090041 0.0284169 0.0430105 10.875 11.125 544585
11.25 0.143054 0.0295274 0.0512238 11.125 11.375 330310
11.50 0.213682 0.0270581 0.0482018 11.375 11.625 198304
11.75 0.302519 0.0216793 0.0359755 11.625 11.875 118482
12.00 0.406111 0.0316133 0.0167345 11.875 12.125 70232
12.25 0.509366 0.0697362 0.0152573 12.125 12.375 41428
12.50 0.617079 0.0965003 0.0146804 12.375 12.625 24509
12.75 0.711085 0.118968 0.0107669 12.625 12.875 14416
13.00 0.795899 0.113433 0.00895107 12.875 13.125 8241
13.25 0.846303 0.101302 0 13.125 13.375 4652
13.50 0.893892 0.0780337 -0.00379527 13.375 13.625 2554
13.75 0.919435 0.0608053 -0.00694138 13.625 13.875 1415
14.00 0.915328 0.0727668 -0.0131387 13.875 14.125 685
14.25 0.946328 0.0480066 -0.00523925 14.125 14.375 354
14.50 0.955556 0.0444444 -0.00713098 14.375 14.625 135
14.75 0.918033 0.0819672 -0.0327869 14.625 14.875 61
15.00 0.857143 0.142857 0 14.875 15.125 7
15.25 1 0 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
