#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 258551
9.00 0 0 0 8.875 9.125 413156
9.25 0 7.57023e-07 0 9.125 9.375 1.32052e+06
9.50 0 2.40791e-06 0 9.375 9.625 3.3187e+06
9.75 9.81098e-07 8.07816e-06 4.91776e-07 9.625 9.875 4.07707e+06
10.00 3.45306e-07 5.50456e-06 3.45306e-07 9.875 10.125 2.89598e+06
10.25 0 1.42329e-05 0 10.125 10.375 1.65354e+06
10.50 3.41342e-06 5.76486e-05 3.41342e-06 10.375 10.625 878885
10.75 1.5905e-05 0.000275628 1.5905e-05 10.625 10.875 440114
11.00 7.5116e-05 0.00093931 7.5116e-05 10.875 11.125 213004
11.25 0.000530309 0.00229033 0.000530309 11.125 11.375 98056
11.50 0.00288678 0.00534726 0.00288678 11.375 11.625 42608
11.75 0.0129915 0.0216318 0.0129915 11.625 11.875 17396
12.00 0.0396341 0.0420732 0.0396341 11.875 12.125 6560
12.25 0.10386 0.0703125 0.10386 12.125 12.375 2176
12.50 0.287179 0.0923077 0.270085 12.375 12.625 585
12.75 0.445161 0.225806 0.277419 12.625 12.875 155
13.00 0.766667 0.2 0.366667 12.875 13.125 30
13.25 1 0 0 13.125 13.375 2
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
