#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 1.43342e-05 0 8.625 8.875 69762
9.00 0 0 0 8.875 9.125 122504
9.25 3.76962e-06 1.50768e-05 6.03904e-10 9.125 9.375 530558
9.50 8.56804e-05 0.000666528 6.49971e-06 9.375 9.625 1.91409e+06
9.75 0.000487877 0.00295304 3.43569e-05 9.625 9.875 4.05225e+06
10.00 0.000274832 0.00197758 -1.84441e-05 9.875 10.125 4.06066e+06
10.25 0.000106575 0.00056372 5.46755e-06 10.125 10.375 2.70232e+06
10.50 0.000381754 0.00102948 0.000280872 10.375 10.625 1.66599e+06
10.75 0.00164248 0.00300294 0.00126777 10.625 10.875 1.01006e+06
11.00 0.00580426 0.0066978 0.00380142 10.875 11.125 573717
11.25 0.0181226 0.0117862 0.00979999 11.125 11.375 320318
11.50 0.0488902 0.01721 0.0206397 11.375 11.625 178461
11.75 0.114003 0.0168572 0.0351727 11.625 11.875 98576
12.00 0.227806 0.0100955 0.0480011 11.875 12.125 53392
12.25 0.393049 0.00352192 0.0530544 12.125 12.375 27966
12.50 0.579571 0.021249 0.0478755 12.375 12.625 14421
12.75 0.747557 0.0467921 0.0457981 12.625 12.875 6960
13.00 0.879875 0.0406505 0.0446727 12.875 13.125 3205
13.25 0.932729 0.0249433 0.0196523 13.125 13.375 1323
13.50 0.978474 0.0117416 0.00587088 13.375 13.625 511
13.75 0.969325 0.00613499 0 13.625 13.875 163
14.00 0.914286 0 0 13.875 14.125 35
14.25 1 0 0 14.125 14.375 4
14.50 1 0 0 14.375 14.625 1
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
