#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 5.27371e-05 0 8.625 8.875 37923
9.00 5.01479e-05 1.6716e-05 5.01479e-05 8.875 9.125 59823
9.25 9.69149e-05 4.43663e-05 8.48051e-05 9.125 9.375 247640
9.50 0.00035509 0.000224039 0.000326291 9.375 9.625 760370
9.75 0.00295097 0.00103863 0.00258916 9.625 9.875 1.91801e+06
10.00 0.00488423 0.00163151 0.00422802 9.875 10.125 2.93721e+06
10.25 0.00936233 0.00247693 0.00749254 10.125 10.375 2.25179e+06
10.50 0.0195544 0.00422456 0.0131595 10.375 10.625 1.44091e+06
10.75 0.0405744 0.00735344 0.021721 10.625 10.875 899361
11.00 0.0744229 0.0131893 0.0291287 10.875 11.125 556939
11.25 0.122516 0.0131766 0.0345725 11.125 11.375 335653
11.50 0.191937 0.0139142 0.0341351 11.375 11.625 200462
11.75 0.281847 0.0115086 0.0256697 11.625 11.875 119597
12.00 0.388681 0.019336 0.0153282 11.875 12.125 70482
12.25 0.506819 0.045122 0.0170337 12.125 12.375 41500
12.50 0.622152 0.0710074 0.015462 12.375 12.625 24359
12.75 0.717367 0.0870397 0.0104811 12.625 12.875 14326
13.00 0.80632 0.0872405 0.00870067 12.875 13.125 8070
13.25 0.856364 0.0827774 0.00503969 13.125 13.375 4588
13.50 0.906442 0.0674884 -0.00181454 13.375 13.625 2437
13.75 0.930054 0.0531138 -0.00681287 13.625 13.875 1301
14.00 0.932707 0.0563208 -0.00865555 13.875 14.125 639
14.25 0.940063 0.0440133 -0.00630909 14.125 14.375 317
14.50 0.940678 0.0593221 -0.0169492 14.375 14.625 118
14.75 0.97619 0.0238096 0 14.625 14.875 42
15.00 1 0 0.166667 14.875 15.125 6
15.25 1 0 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
