#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 6.97204e-05 0 2.43017e-09 8.625 8.875 28686
9.00 1.96155e-05 1.96132e-05 2.3083e-09 8.875 9.125 50980
9.25 0 8.15634e-06 0 9.125 9.375 245119
9.50 6.80104e-05 0.000195095 3.5016e-06 9.375 9.625 955736
9.75 0.000478981 0.00115782 4.03842e-05 9.625 9.875 2.67234e+06
10.00 0.000524603 0.000748635 0.000132074 9.875 10.125 3.61416e+06
10.25 0.00106264 0.0010583 0.000503408 10.125 10.375 2.5512e+06
10.50 0.00346166 0.00291005 0.00123391 10.375 10.625 1.58999e+06
10.75 0.0106875 0.00741947 0.00276417 10.625 10.875 981053
11.00 0.0268943 0.0113112 0.00547782 10.875 11.125 596371
11.25 0.0588019 0.0136375 0.0082916 11.125 11.375 348237
11.50 0.114049 0.014061 0.012868 11.375 11.625 203737
11.75 0.20716 0.0118906 0.0204269 11.625 11.875 118237
12.00 0.33145 0.00794718 0.0252568 11.875 12.125 68478
12.25 0.481036 0.0132699 0.0295576 12.125 12.375 39259
12.50 0.629478 0.0235657 0.0313411 12.375 12.625 22023
12.75 0.762932 0.0305063 0.0321754 12.625 12.875 12237
13.00 0.857273 0.0261362 0.0254168 12.875 13.125 6607
13.25 0.9125 0.023472 0.0161089 13.125 13.375 3440
13.50 0.94173 0.0141519 0.00989878 13.375 13.625 1699
13.75 0.979618 0.0025022 0.00535786 13.625 13.875 785
14.00 0.977918 0.00315458 0.000210941 13.875 14.125 317
14.25 0.983607 0 0 14.125 14.375 122
14.50 0.961538 0 0 14.375 14.625 26
14.75 1 0 0 14.625 14.875 3
15.00 1 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
