#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.000115066 0 0.000115066 8.625 8.875 26072
9.00 2.14671e-05 4.62023e-10 9.20409e-10 8.875 9.125 46583
9.25 1.82482e-05 4.55955e-06 1.36875e-05 9.125 9.375 219200
9.50 0.000100265 5.19989e-05 5.1628e-05 9.375 9.625 797888
9.75 0.000911564 0.000465628 0.000421666 9.625 9.875 2.18306e+06
10.00 0.00156843 0.000506634 0.000887297 9.875 10.125 3.30266e+06
10.25 0.00336273 0.000853165 0.00195651 10.125 10.375 2.41054e+06
10.50 0.00834881 0.00221526 0.00339281 10.375 10.625 1.51866e+06
10.75 0.0211775 0.005523 0.00580675 10.625 10.875 942699
11.00 0.0468129 0.00940647 0.00914259 10.875 11.125 581229
11.25 0.0876819 0.00948154 0.0127453 11.125 11.375 345020
11.50 0.151148 0.00760423 0.0163146 11.375 11.625 203966
11.75 0.246364 0.00443222 0.018775 11.625 11.875 120265
12.00 0.365391 0.00627396 0.0191883 11.875 12.125 70415
12.25 0.500341 0.0128642 0.0214033 12.125 12.375 41008
12.50 0.63682 0.0217077 0.0199653 12.375 12.625 23520
12.75 0.755078 0.0265876 0.0159919 12.625 12.875 13490
13.00 0.851744 0.0242705 0.0164733 12.875 13.125 7541
13.25 0.901053 0.0200188 0.0107733 13.125 13.375 4083
13.50 0.937209 0.0116279 0.00434548 13.375 13.625 2150
13.75 0.962547 0.00468165 0.00284672 13.625 13.875 1068
14.00 0.974155 0.00596422 5.14984e-05 13.875 14.125 503
14.25 0.972222 0.00430363 0.00478035 14.125 14.375 216
14.50 0.979592 0 0.00042516 14.375 14.625 49
14.75 1 0 0 14.625 14.875 21
15.00 1 0 0 14.875 15.125 1
15.25 1 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
