#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 39081
9.00 0 2.85051e-05 0 8.875 9.125 70160
9.25 5.97218e-06 2.38754e-05 -2.98275e-06 9.125 9.375 334886
9.50 0.000103185 0.000431154 7.63031e-06 9.375 9.625 1.34709e+06
9.75 0.000550893 0.00256403 1.04299e-05 9.625 9.875 3.34548e+06
10.00 0.000305254 0.00148037 -3.68898e-05 9.875 10.125 3.91149e+06
10.25 0.000303894 0.000839184 7.02718e-05 10.125 10.375 2.67527e+06
10.50 0.0012545 0.0022252 0.000603965 10.375 10.625 1.65405e+06
10.75 0.00456251 0.00561891 0.00188665 10.625 10.875 1.01611e+06
11.00 0.0132747 0.0108346 0.00445387 10.875 11.125 599259
11.25 0.0346627 0.016215 0.00894636 11.125 11.375 343770
11.50 0.0791546 0.0186282 0.0174395 11.375 11.625 197108
11.75 0.160086 0.0153752 0.024558 11.625 11.875 112277
12.00 0.284166 0.00640255 0.0298286 11.875 12.125 63308
12.25 0.446577 0.00984219 0.0331114 12.125 12.375 35069
12.50 0.614798 0.0270596 0.0387577 12.375 12.625 19151
12.75 0.76773 0.0350351 0.041961 12.625 12.875 9997
13.00 0.866367 0.0327913 0.0371602 12.875 13.125 5111
13.25 0.93081 0.020469 0.0222012 13.125 13.375 2457
13.50 0.963031 0.00831795 0.0120147 13.375 13.625 1082
13.75 0.970046 0.00449091 0.00476831 13.625 13.875 434
14.00 0.962963 0.00617284 0 13.875 14.125 162
14.25 0.966667 0 0 14.125 14.375 30
14.50 1 0 0 14.375 14.625 4
14.75 1 0 0 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
