#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 27951
9.00 0 2.04428e-05 0 8.875 9.125 48913
9.25 4.33264e-06 8.65876e-06 4.33264e-06 9.125 9.375 230806
9.50 6.05291e-05 0.000113916 1.28745e-05 9.375 9.625 859091
9.75 0.000583244 0.000647029 0.000144657 9.625 9.875 2.38151e+06
10.00 0.0008939 0.000609713 0.000385198 9.875 10.125 3.44893e+06
10.25 0.00196805 0.00107177 0.00101265 10.125 10.375 2.47606e+06
10.50 0.00563125 0.00315051 0.0019438 10.375 10.625 1.5517e+06
10.75 0.0159367 0.00761147 0.00349254 10.625 10.875 960427
11.00 0.0372561 0.0112791 0.00638819 10.875 11.125 589031
11.25 0.0735291 0.0121507 0.00894962 11.125 11.375 346244
11.50 0.133469 0.0090747 0.0129218 11.375 11.625 204197
11.75 0.226597 0.00799194 0.016927 11.625 11.875 119375
12.00 0.350785 0.00700536 0.0198892 11.875 12.125 69584
12.25 0.49574 0.0134371 0.0261559 12.125 12.375 40380
12.50 0.637014 0.0227485 0.0241306 12.375 12.625 22775
12.75 0.762433 0.0276805 0.0223814 12.625 12.875 12969
13.00 0.849869 0.0254962 0.018807 12.875 13.125 7227
13.25 0.912711 0.0148023 0.0141948 13.125 13.375 3792
13.50 0.943094 0.00987792 0.00744241 13.375 13.625 1933
13.75 0.951933 0.00609416 0.00119936 13.625 13.875 957
14.00 0.9689 0 0.0024727 13.875 14.125 418
14.25 0.982353 0 0.000210047 14.125 14.375 170
14.50 0.945946 0 0.00308877 14.375 14.625 37
14.75 1 0 0 14.625 14.875 10
15.00 1 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
