#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 277598
9.00 0 0 0 8.875 9.125 444736
9.25 0 7.29771e-07 0 9.125 9.375 1.37013e+06
9.50 6.2928e-07 3.13932e-07 6.2928e-07 9.375 9.625 3.17824e+06
9.75 2.76311e-07 2.48151e-06 4.95618e-10 9.625 9.875 3.61911e+06
10.00 3.97297e-07 4.34968e-06 3.97297e-07 9.875 10.125 2.51701e+06
10.25 0 1.33789e-05 0 10.125 10.375 1.39856e+06
10.50 0 5.66168e-05 0 10.375 10.625 712157
10.75 2.89908e-06 0.000186726 2.89908e-06 10.625 10.875 344937
11.00 4.33651e-05 0.000582292 4.33651e-05 10.875 11.125 161420
11.25 0.000241412 0.00192428 0.000241412 11.125 11.375 70419
11.50 0.00170092 0.00667134 0.00170092 11.375 11.625 28808
11.75 0.00758123 0.0173016 0.00758123 11.625 11.875 11080
12.00 0.0257759 0.0396987 0.0257759 11.875 12.125 3802
12.25 0.0809353 0.0656475 0.0809353 12.125 12.375 1112
12.50 0.238267 0.108303 0.238267 12.375 12.625 277
12.75 0.440678 0.254237 0.423729 12.625 12.875 59
13.00 0.4 0.4 0.2 12.875 13.125 5
13.25 1 0 0 13.125 13.375 1
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
