#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 3.81098e-05 0 8.625 8.875 26240
9.00 2.15109e-05 0 2.15109e-05 8.875 9.125 46488
9.25 2.78015e-05 1.39937e-05 9.27591e-06 9.125 9.375 215816
9.50 0.000117748 5.87642e-05 7.77143e-05 9.375 9.625 772838
9.75 0.0012237 0.00052906 0.000675776 9.625 9.875 2.09856e+06
10.00 0.00208137 0.000600125 0.0013277 9.875 10.125 3.20895e+06
10.25 0.0043228 0.000891782 0.00267494 10.125 10.375 2.37138e+06
10.50 0.0104613 0.00203535 0.00470676 10.375 10.625 1.49952e+06
10.75 0.02542 0.00509156 0.00790888 10.625 10.875 932299
11.00 0.0530875 0.00851516 0.0122221 10.875 11.125 575522
11.25 0.0957726 0.00812261 0.015848 11.125 11.375 343376
11.50 0.162844 0.00691178 0.0197328 11.375 11.625 203446
11.75 0.255266 0.00292096 0.0193768 11.625 11.875 120294
12.00 0.377546 0.00589576 0.0202723 11.875 12.125 70606
12.25 0.504852 0.0139126 0.0195731 12.125 12.375 41224
12.50 0.64228 0.024527 0.0205674 12.375 12.625 23865
12.75 0.755084 0.0338533 0.0175868 12.625 12.875 13670
13.00 0.850769 0.0312654 0.0148461 12.875 13.125 7733
13.25 0.895349 0.0296453 0.00698668 13.125 13.375 4214
13.50 0.932354 0.0191417 0.00579035 13.375 13.625 2247
13.75 0.957168 0.0115278 0.00206214 13.625 13.875 1144
14.00 0.967803 0 0.00385612 13.875 14.125 528
14.25 0.979253 0.00414938 0.000350177 14.125 14.375 241
14.50 0.936508 0 0.0171531 14.375 14.625 63
14.75 1 0 0.0384616 14.625 14.875 26
15.00 1 0 0 14.875 15.125 2
15.25 1 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
