#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 6.97715e-05 6.97715e-05 3.48858e-05 8.625 8.875 28665
9.00 0 1.96684e-05 0 8.875 9.125 50841
9.25 0 1.23008e-05 0 9.125 9.375 243768
9.50 7.29509e-05 0.000165578 9.83882e-06 9.375 9.625 945842
9.75 0.000475129 0.00109751 4.65401e-05 9.625 9.875 2.6477e+06
10.00 0.000547886 0.000752115 0.000145124 9.875 10.125 3.60112e+06
10.25 0.00111813 0.00110753 0.000540284 10.125 10.375 2.54532e+06
10.50 0.00360551 0.0028913 0.00127889 10.375 10.625 1.58702e+06
10.75 0.010997 0.00722731 0.0027148 10.625 10.875 979266
11.00 0.0274236 0.0112348 0.00556839 10.875 11.125 595765
11.25 0.0599107 0.0136419 0.0087687 11.125 11.375 348285
11.50 0.116269 0.0134767 0.013032 11.375 11.625 203751
11.75 0.210259 0.0113394 0.0208308 11.625 11.875 118378
12.00 0.331181 0.00795797 0.0237081 11.875 12.125 68594
12.25 0.479929 0.0133272 0.0284452 12.125 12.375 39385
12.50 0.634732 0.0237824 0.0284886 12.375 12.625 22066
12.75 0.76052 0.0307629 0.0295736 12.625 12.875 12310
13.00 0.855579 0.0258203 0.0270754 12.875 13.125 6668
13.25 0.919169 0.0146253 0.0199821 13.125 13.375 3464
13.50 0.940698 0.0112649 0.0115867 13.375 13.625 1720
13.75 0.972569 0.00104952 0.00389689 13.625 13.875 802
14.00 0.978593 0.00300181 0.00313318 13.875 14.125 327
14.25 0.976 0 0 14.125 14.375 125
14.50 0.964286 0 0.00132275 14.375 14.625 28
14.75 1 0 0 14.625 14.875 3
15.00 1 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
