#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 2.42901e-05 0 8.625 8.875 41169
9.00 0 0 0 8.875 9.125 74119
9.25 8.57753e-06 1.42854e-05 3.55431e-09 9.125 9.375 349751
9.50 9.82158e-05 0.000479239 2.17158e-06 9.375 9.625 1.39489e+06
9.75 0.000531617 0.00273699 7.7876e-06 9.625 9.875 3.41035e+06
10.00 0.00029992 0.00154511 -4.32756e-05 9.875 10.125 3.93438e+06
10.25 0.000273418 0.000786777 5.29018e-05 10.125 10.375 2.68454e+06
10.50 0.00112532 0.00206504 0.000560973 10.375 10.625 1.65819e+06
10.75 0.00418251 0.0054733 0.00192708 10.625 10.875 1.01757e+06
11.00 0.0125851 0.0103985 0.00461194 10.875 11.125 598408
11.25 0.0328905 0.0166303 0.00946874 11.125 11.375 342348
11.50 0.0757285 0.0185988 0.0183246 11.375 11.625 196016
11.75 0.156576 0.0149073 0.0266558 11.625 11.875 111256
12.00 0.278867 0.00672194 0.0319709 11.875 12.125 62711
12.25 0.441131 0.00957948 0.0341719 12.125 12.375 34441
12.50 0.616573 0.0255015 0.0456682 12.375 12.625 18765
12.75 0.763107 0.036342 0.042538 12.625 12.875 9785
13.00 0.870987 0.029844 0.0391775 12.875 13.125 4922
13.25 0.934643 0.0201541 0.0195771 13.125 13.375 2341
13.50 0.958539 0.00489974 0.0159079 13.375 13.625 1013
13.75 0.971084 0.00240964 0.00722891 13.625 13.875 415
14.00 0.978873 0.00704223 0 13.875 14.125 142
14.25 0.961538 0 0.0384615 14.125 14.375 26
14.50 1 0 0 14.375 14.625 2
14.75 1 0 0 14.625 14.875 1
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
