#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 7.70475e-05 0 3.85238e-05 8.625 8.875 25958
9.00 0 0 0 8.875 9.125 46433
9.25 2.75801e-05 9.1753e-06 1.83894e-05 9.125 9.375 217548
9.50 8.77499e-05 5.75321e-05 4.97157e-05 9.375 9.625 786326
9.75 0.00102685 0.000467791 0.000503602 9.625 9.875 2.14637e+06
10.00 0.00172273 0.000553048 0.00102615 9.875 10.125 3.26517e+06
10.25 0.00362053 0.000818497 0.00212194 10.125 10.375 2.39495e+06
10.50 0.00926097 0.0019624 0.00400316 10.375 10.625 1.51064e+06
10.75 0.0232303 0.00564722 0.00660192 10.625 10.875 938258
11.00 0.0496588 0.00936352 0.0101879 10.875 11.125 578951
11.25 0.0912915 0.00927894 0.0136067 11.125 11.375 344479
11.50 0.157435 0.00713699 0.0187581 11.375 11.625 203798
11.75 0.250237 0.00388804 0.0183869 11.625 11.875 120282
12.00 0.36813 0.00579673 0.0184411 11.875 12.125 70524
12.25 0.504092 0.0124554 0.0214212 12.125 12.375 41060
12.50 0.638357 0.0216385 0.0179585 12.375 12.625 23667
12.75 0.757614 0.0294198 0.0168704 12.625 12.875 13528
13.00 0.848417 0.0292711 0.016293 12.875 13.125 7646
13.25 0.901572 0.0206155 0.0114727 13.125 13.375 4135
13.50 0.934091 0.0178055 0.00663453 13.375 13.625 2200
13.75 0.956124 0.00632989 0.0029133 13.625 13.875 1094
14.00 0.974659 0.00772864 4.94719e-05 13.875 14.125 513
14.25 0.969027 0.00442475 0.000137687 14.125 14.375 226
14.50 0.928571 0 0.00129867 14.375 14.625 56
14.75 1 0 0 14.625 14.875 24
15.00 1 0 0 14.875 15.125 1
15.25 1 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
