#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 198469
9.00 0 3.15135e-06 0 8.875 9.125 317323
9.25 9.0111e-07 1.35141e-05 -9.00774e-07 9.125 9.375 1.10974e+06
9.50 3.13096e-06 3.438e-05 1.56721e-06 9.375 9.625 3.19391e+06
9.75 9.46696e-06 8.96057e-05 -1.0167e-06 9.625 9.875 4.75337e+06
10.00 1.0283e-05 7.96524e-05 0 9.875 10.125 3.59816e+06
10.25 3.68536e-06 3.61907e-05 4.91025e-07 10.125 10.375 2.17075e+06
10.50 9.47786e-06 0.000121028 9.47786e-06 10.375 10.625 1.26611e+06
10.75 8.64361e-05 0.000419088 8.64361e-05 10.625 10.875 682585
11.00 0.00044819 0.00134989 0.00044819 10.875 11.125 354760
11.25 0.00235257 0.00387087 0.00235257 11.125 11.375 178953
11.50 0.00905056 0.0100488 0.00905056 11.375 11.625 86735
11.75 0.0305932 0.0257994 0.0303728 11.625 11.875 40630
12.00 0.0848874 0.0426145 0.0825096 11.875 12.125 18071
12.25 0.207302 0.0529917 0.176286 12.125 12.375 7477
12.50 0.378675 0.0648647 0.197082 12.375 12.625 2823
12.75 0.596847 0.182432 0.161036 12.625 12.875 888
13.00 0.781362 0.157706 0.139785 12.875 13.125 279
13.25 0.924528 0.0377359 0.132075 13.125 13.375 53
13.50 0.75 0 0 13.375 13.625 8
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
