#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 3.67471e-05 5.51258e-05 3.67471e-05 8.625 8.875 54426
9.00 2.65052e-05 7.95127e-05 2.65052e-05 8.875 9.125 75457
9.25 0.000109959 0.000220534 0.000102867 9.125 9.375 281924
9.50 0.000561564 0.000728604 0.000539753 9.375 9.625 779964
9.75 0.00401341 0.0032674 0.00370715 9.625 9.875 1.87073e+06
10.00 0.00633519 0.00386339 0.00576241 9.875 10.125 2.85927e+06
10.25 0.0119467 0.00430795 0.0101439 10.125 10.375 2.21283e+06
10.50 0.0238676 0.00761993 0.0177468 10.375 10.625 1.42100e+06
10.75 0.0469047 0.0104637 0.0274811 10.625 10.875 888503
11.00 0.083538 0.0160455 0.0363349 10.875 11.125 549810
11.25 0.133722 0.0179271 0.0437987 11.125 11.375 332712
11.50 0.203741 0.0171744 0.0425255 11.375 11.625 199292
11.75 0.292207 0.0123804 0.0295447 11.625 11.875 119039
12.00 0.395553 0.0244334 0.0160254 11.875 12.125 70294
12.25 0.504026 0.0551935 0.0164439 12.125 12.375 41476
12.50 0.617868 0.0885268 0.016538 12.375 12.625 24502
12.75 0.710219 0.112071 0.0103158 12.625 12.875 14404
13.00 0.796585 0.10654 0.00432318 12.875 13.125 8200
13.25 0.851459 0.095681 0.000390947 13.125 13.375 4625
13.50 0.884127 0.0830797 -0.00612175 13.375 13.625 2520
13.75 0.918562 0.0673116 -0.0103269 13.625 13.875 1363
14.00 0.91568 0.0751593 -0.0172554 13.875 14.125 676
14.25 0.916923 0.0676923 -0.0120893 14.125 14.375 325
14.50 0.948529 0.0514706 -0.0218409 14.375 14.625 136
14.75 0.921569 0.0784314 0 14.625 14.875 51
15.00 0.5 0.5 -0.166667 14.875 15.125 6
15.25 1 0 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
