#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 26848
9.00 0 0 0 8.875 9.125 46642
9.25 3.24787e-05 9.26026e-06 1.39287e-05 9.125 9.375 215526
9.50 0.000141003 5.84099e-05 9.68284e-05 9.375 9.625 765941
9.75 0.00136907 0.000487409 0.00084496 9.625 9.875 2.07001e+06
10.00 0.00232054 0.000606854 0.00155277 9.875 10.125 3.17297e+06
10.25 0.00474376 0.000880828 0.00305043 10.125 10.375 2.35657e+06
10.50 0.0114143 0.00209223 0.00539288 10.375 10.625 1.49225e+06
10.75 0.0270559 0.00457807 0.00868902 10.625 10.875 927967
11.00 0.0559941 0.00812155 0.0130204 10.875 11.125 573453
11.25 0.099748 0.00856198 0.017885 11.125 11.375 342523
11.50 0.16649 0.00656064 0.0211391 11.375 11.625 203220
11.75 0.259972 0.00258073 0.0204411 11.625 11.875 120263
12.00 0.379019 0.00538602 0.0212085 11.875 12.125 70598
12.25 0.507399 0.014245 0.0192985 12.125 12.375 41289
12.50 0.63748 0.0289823 0.0193697 12.375 12.625 23949
12.75 0.750455 0.0363037 0.0185674 12.625 12.875 13749
13.00 0.843167 0.0352801 0.0148072 12.875 13.125 7830
13.25 0.892355 0.0302321 0.0116249 13.125 13.375 4264
13.50 0.935399 0.0223348 0.00685912 13.375 13.625 2291
13.75 0.949269 0.0170521 0.00425196 13.625 13.875 1163
14.00 0.959259 0.00925922 0.00193089 13.875 14.125 540
14.25 0.964286 0.0118099 0.00793654 14.125 14.375 252
14.50 0.916667 0 0.00117373 14.375 14.625 72
14.75 0.961538 0 0 14.625 14.875 26
15.00 1 0 0 14.875 15.125 2
15.25 1 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
