#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 7.42005e-05 0 3.71002e-05 8.625 8.875 26954
9.00 0 2.05554e-05 0 8.875 9.125 48644
9.25 8.7697e-06 4.39345e-06 4.38702e-06 9.125 9.375 228058
9.50 7.49516e-05 8.86336e-05 2.75698e-05 9.375 9.625 840542
9.75 0.000642352 0.000592202 0.000201292 9.625 9.875 2.31804e+06
10.00 0.00109119 0.000599794 0.000542328 9.875 10.125 3.41005e+06
10.25 0.00234861 0.00106814 0.00123739 10.125 10.375 2.4589e+06
10.50 0.00629087 0.00276754 0.00223221 10.375 10.625 1.54335e+06
10.75 0.0170491 0.00704063 0.00377339 10.625 10.875 956182
11.00 0.0394389 0.0109397 0.00665299 10.875 11.125 587390
11.25 0.076802 0.0111676 0.00955644 11.125 11.375 346293
11.50 0.137981 0.00712338 0.0137151 11.375 11.625 204187
11.75 0.231803 0.00646175 0.0164906 11.625 11.875 119692
12.00 0.35634 0.00698262 0.0196697 11.875 12.125 69922
12.25 0.499014 0.0130649 0.0247807 12.125 12.375 40578
12.50 0.634235 0.0212361 0.0234821 12.375 12.625 23023
12.75 0.757908 0.0287136 0.0205347 12.625 12.875 13119
13.00 0.850212 0.0252804 0.0158074 12.875 13.125 7317
13.25 0.91044 0.0171221 0.00982225 13.125 13.375 3908
13.50 0.943491 0.00960994 0.0100237 13.375 13.625 1982
13.75 0.957299 0.00473905 0.00125498 13.625 13.875 1007
14.00 0.967963 0 0.00466067 13.875 14.125 437
14.25 0.962366 0.005202 0.000409067 14.125 14.375 186
14.50 1 0 0 14.375 14.625 40
14.75 1 0 0 14.625 14.875 13
15.00 1 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
