#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 178278
9.00 0 3.45625e-06 0 8.875 9.125 289330
9.25 9.6589e-07 1.25544e-05 9.6589e-07 9.125 9.375 1.03532e+06
9.50 7.91772e-06 9.12049e-05 2.97794e-06 9.375 9.625 3.03117e+06
9.75 3.30377e-05 0.000257757 5.49278e-06 9.625 9.875 4.81268e+06
10.00 2.11082e-05 0.00021197 -3.97893e-07 9.875 10.125 3.74263e+06
10.25 5.20243e-06 6.54402e-05 9.28153e-07 10.125 10.375 2.30661e+06
10.50 1.95532e-05 0.000137274 1.81824e-05 10.375 10.625 1.38085e+06
10.75 0.000122755 0.000519202 0.000122755 10.625 10.875 765750
11.00 0.000702204 0.0019259 0.000702204 10.875 11.125 405865
11.25 0.00349487 0.00474545 0.00349015 11.125 11.375 209736
11.50 0.0126305 0.0116905 0.0125647 11.375 11.625 105063
11.75 0.0401982 0.0226263 0.0387011 11.625 11.875 51271
12.00 0.110468 0.0366945 0.0990176 11.875 12.125 24007
12.25 0.243831 0.0375732 0.162199 12.125 12.375 10294
12.50 0.436106 0.0731834 0.157657 12.375 12.625 4304
12.75 0.615753 0.160274 0.129452 12.625 12.875 1460
13.00 0.838207 0.109162 0.105263 12.875 13.125 513
13.25 0.930435 0.026087 0.0608696 13.125 13.375 115
13.50 1 0 0 13.375 13.625 29
13.75 1 0 0 13.625 13.875 1
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
