#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 203214
9.00 0 0 0 8.875 9.125 324367
9.25 1.77285e-06 5.31707e-06 1.77285e-06 9.125 9.375 1.12812e+06
9.50 2.47295e-06 2.71589e-05 1.23819e-06 9.375 9.625 3.235e+06
9.75 8.05527e-06 6.91906e-05 6.65365e-07 9.625 9.875 4.71741e+06
10.00 7.31592e-06 6.13822e-05 5.49026e-08 9.875 10.125 3.55389e+06
10.25 2.34572e-06 2.88066e-05 9.72112e-07 10.125 10.375 2.13154e+06
10.50 7.30482e-06 0.00010611 7.30482e-06 10.375 10.625 1.23206e+06
10.75 5.60804e-05 0.000422095 5.60804e-05 10.625 10.875 659767
11.00 0.000375343 0.00116128 0.000375343 10.875 11.125 341021
11.25 0.00186591 0.00386514 0.00186591 11.125 11.375 170426
11.50 0.00814925 0.010124 0.00814925 11.375 11.625 81848
11.75 0.0277574 0.0260094 0.027627 11.625 11.875 38152
12.00 0.0809959 0.038197 0.0799666 11.875 12.125 16507
12.25 0.194712 0.0598146 0.173246 12.125 12.375 6846
12.50 0.361659 0.0753628 0.214376 12.375 12.625 2483
12.75 0.582345 0.192358 0.197628 12.625 12.875 759
13.00 0.79476 0.144105 0.122271 12.875 13.125 229
13.25 0.930233 0.0697674 0.0930233 13.125 13.375 43
13.50 0.8 0 0 13.375 13.625 5
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
