#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 27882
9.00 0 0 0 8.875 9.125 49025
9.25 4.31587e-06 8.62498e-06 4.31587e-06 9.125 9.375 231703
9.50 6.59196e-05 0.000115969 7.09693e-06 9.375 9.625 864690
9.75 0.000561025 0.00068747 0.000128058 9.625 9.875 2.40096e+06
10.00 0.0008673 0.000609799 0.000361231 9.875 10.125 3.46132e+06
10.25 0.00191396 0.00111808 0.000974112 10.125 10.375 2.48176e+06
10.50 0.00535097 0.00318386 0.00185183 10.375 10.625 1.55467e+06
10.75 0.0152335 0.00699933 0.00344847 10.625 10.875 962023
11.00 0.0358024 0.0110088 0.00629335 10.875 11.125 589654
11.25 0.0714832 0.012194 0.00887541 11.125 11.375 346501
11.50 0.131226 0.0091854 0.0123955 11.375 11.625 204250
11.75 0.223971 0.00836322 0.0173096 11.625 11.875 119261
12.00 0.348299 0.00644499 0.021191 11.875 12.125 69538
12.25 0.492276 0.0143871 0.0244699 12.125 12.375 40327
12.50 0.634415 0.0228744 0.0243694 12.375 12.625 22717
12.75 0.760634 0.0279999 0.021404 12.625 12.875 12930
13.00 0.849763 0.0235719 0.0211404 12.875 13.125 7182
13.25 0.907545 0.0199481 0.0118067 13.125 13.375 3764
13.50 0.939822 0.012534 0.00425375 13.375 13.625 1911
13.75 0.951093 0.0069347 0.00240153 13.625 13.875 961
14.00 0.967901 0.00239581 0.00502992 13.875 14.125 405
14.25 0.970238 0 0.00616622 14.125 14.375 168
14.50 0.971429 0 0.00173157 14.375 14.625 35
14.75 1 0 0 14.625 14.875 10
15.00 1 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
