#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 1.48467e-05 0 8.625 8.875 67354
9.00 0 2.53614e-05 0 8.875 9.125 118290
9.25 5.80495e-06 1.35402e-05 1.25783e-09 9.125 9.375 516800
9.50 9.9566e-05 0.000674371 1.26323e-05 9.375 9.625 1.87815e+06
9.75 0.000497202 0.0029707 2.47565e-05 9.625 9.875 4.01045e+06
10.00 0.000278161 0.00197143 -1.91907e-05 9.875 10.125 4.05879e+06
10.25 9.94358e-05 0.000553387 1.05224e-06 10.125 10.375 2.70526e+06
10.50 0.000407096 0.00111753 0.000297522 10.375 10.625 1.66791e+06
10.75 0.00167493 0.00307855 0.0012232 10.625 10.875 1.01198e+06
11.00 0.00616127 0.00656172 0.00395667 10.875 11.125 576342
11.25 0.0188937 0.0119416 0.0100673 11.125 11.375 322435
11.50 0.0508667 0.0168324 0.0211238 11.375 11.625 179941
11.75 0.116725 0.0164347 0.0353891 11.625 11.875 99653
12.00 0.230218 0.00800672 0.0444162 11.875 12.125 54027
12.25 0.400182 0.00318006 0.053377 12.125 12.375 28502
12.50 0.585734 0.0211764 0.0488173 12.375 12.625 14720
12.75 0.74564 0.0449835 0.047684 12.625 12.875 7167
13.00 0.869946 0.0413398 0.0308861 12.875 13.125 3314
13.25 0.92914 0.0238612 0.0209689 13.125 13.375 1383
13.50 0.967985 0.00748676 0.00753295 13.375 13.625 531
13.75 0.983516 0 0.00549448 13.625 13.875 182
14.00 0.973684 0 0 13.875 14.125 38
14.25 1 0 0 14.125 14.375 5
14.50 1 0 0 14.375 14.625 1
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
