#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 3.86309e-05 3.86309e-05 0 8.625 8.875 25886
9.00 0 0 0 8.875 9.125 46376
9.25 9.16154e-06 9.15835e-06 4.58303e-06 9.125 9.375 218304
9.50 9.97564e-05 6.62487e-05 5.82707e-05 9.375 9.625 791929
9.75 0.000964757 0.000494217 0.000457539 9.625 9.875 2.16428e+06
10.00 0.00165785 0.000542467 0.00096408 9.875 10.125 3.28378e+06
10.25 0.00347917 0.000805993 0.00201215 10.125 10.375 2.40287e+06
10.50 0.00878751 0.00212237 0.00368141 10.375 10.625 1.51465e+06
10.75 0.0223388 0.00546169 0.00630424 10.625 10.875 940338
11.00 0.048722 0.00871928 0.0100014 10.875 11.125 580190
11.25 0.0891784 0.00979706 0.01278 11.125 11.375 344691
11.50 0.153951 0.0071391 0.0176187 11.375 11.625 203837
11.75 0.248549 0.00393625 0.0185842 11.625 11.875 120282
12.00 0.366781 0.00621918 0.0193798 11.875 12.125 70478
12.25 0.500792 0.0132867 0.0198952 12.125 12.375 41031
12.50 0.639142 0.0217856 0.0186629 12.375 12.625 23591
12.75 0.759959 0.0277821 0.0195914 12.625 12.875 13506
13.00 0.84925 0.0271646 0.013281 12.875 13.125 7602
13.25 0.899709 0.0218696 0.00922775 13.125 13.375 4118
13.50 0.935839 0.013818 0.00394732 13.375 13.625 2182
13.75 0.963755 0.00732744 0.00264353 13.625 13.875 1076
14.00 0.976562 0.00371361 0.00200284 13.875 14.125 512
14.25 0.972603 0 0.0138871 14.125 14.375 219
14.50 0.944444 0.0185186 0.00104821 14.375 14.625 54
14.75 1 0 0 14.625 14.875 22
15.00 1 0 0 14.875 15.125 1
15.25 1 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
