#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 2.82877e-05 0 0 8.625 8.875 35351
9.00 0 1.56607e-05 0 8.875 9.125 63854
9.25 6.5189e-06 1.30283e-05 3.20688e-09 9.125 9.375 306800
9.50 8.60114e-05 0.000404583 -3.72576e-06 9.375 9.625 1.25565e+06
9.75 0.000512663 0.00217634 -3.18483e-06 9.625 9.875 3.22044e+06
10.00 0.000332466 0.00125059 -1.1202e-05 9.875 10.125 3.86506e+06
10.25 0.00038475 0.000869332 0.000135286 10.125 10.375 2.65627e+06
10.50 0.0015671 0.00245298 0.000652177 10.375 10.625 1.64444e+06
10.75 0.00539704 0.00602021 0.00183254 10.625 10.875 1.01092e+06
11.00 0.0155148 0.0110718 0.00445974 10.875 11.125 600138
11.25 0.0384704 0.0154238 0.0086243 11.125 11.375 346214
11.50 0.0865599 0.0182426 0.0164194 11.375 11.625 199053
11.75 0.169314 0.0137914 0.025651 11.625 11.875 113966
12.00 0.295893 0.0073055 0.030317 11.875 12.125 64645
12.25 0.453004 0.0108891 0.0339637 12.125 12.375 36024
12.50 0.622991 0.0296181 0.0380251 12.375 12.625 19851
12.75 0.768775 0.034352 0.0411664 12.625 12.875 10466
13.00 0.864566 0.0324328 0.0288227 12.875 13.125 5427
13.25 0.925772 0.0154705 0.0187694 13.125 13.375 2654
13.50 0.960265 0.00662249 0.0124173 13.375 13.625 1208
13.75 0.96371 0.00598735 0.00209349 13.625 13.875 496
14.00 0.967213 0 0.0109289 13.875 14.125 183
14.25 1 0 0 14.125 14.375 47
14.50 1 0 0 14.375 14.625 7
14.75 1 0 0 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
