#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 163136
9.00 0 0 0 8.875 9.125 265932
9.25 4.11676e-06 2.57256e-05 5.33873e-10 9.125 9.375 971638
9.50 1.68942e-05 0.00016647 4.84836e-06 9.375 9.625 2.90041e+06
9.75 5.18246e-05 0.000455612 6.03495e-06 9.625 9.875 4.80467e+06
10.00 3.81792e-05 0.000370403 2.08216e-06 9.875 10.125 3.82407e+06
10.25 1.12883e-05 0.000123023 6.3201e-06 10.125 10.375 2.39186e+06
10.50 3.37968e-05 0.000201491 3.25052e-05 10.375 10.625 1.44984e+06
10.75 0.000205124 0.00065817 0.000203924 10.625 10.875 819018
11.00 0.00107028 0.00213936 0.00106806 10.875 11.125 438204
11.25 0.00442326 0.00562017 0.00437609 11.125 11.375 229921
11.50 0.0154525 0.0137541 0.0149419 11.375 11.625 117845
11.75 0.0505625 0.0222613 0.0462602 11.625 11.875 58759
12.00 0.127422 0.0342678 0.100567 11.875 12.125 28331
12.25 0.264158 0.0278721 0.146251 12.125 12.375 12678
12.50 0.462717 0.0639486 0.132269 12.375 12.625 5418
12.75 0.652872 0.12853 0.113437 12.625 12.875 2054
13.00 0.819484 0.110315 0.0759313 12.875 13.125 698
13.25 0.910448 0.0447761 0.0298508 13.125 13.375 201
13.50 0.930233 0.0232558 0 13.375 13.625 43
13.75 1 0 0 13.625 13.875 3
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
