#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 29559
9.00 0 0 0 8.875 9.125 53104
9.25 0 1.18861e-05 0 9.125 9.375 252266
9.50 8.30243e-05 0.00023301 3.13855e-06 9.375 9.625 1.01175e+06
9.75 0.000464817 0.00133712 8.24695e-06 9.625 9.875 2.80541e+06
10.00 0.000465951 0.000848775 7.89895e-05 9.875 10.125 3.68279e+06
10.25 0.000819605 0.00101501 0.000384176 10.125 10.375 2.57929e+06
10.50 0.00286252 0.00281689 0.00109274 10.375 10.625 1.60453e+06
10.75 0.00910721 0.00688391 0.00247682 10.625 10.875 989655
11.00 0.0233493 0.0118701 0.00500109 10.875 11.125 598690
11.25 0.0534069 0.014391 0.00831075 11.125 11.375 348588
11.50 0.107277 0.0137803 0.0145943 11.375 11.625 202961
11.75 0.196056 0.012422 0.0216516 11.625 11.875 117686
12.00 0.321472 0.0077154 0.0250178 11.875 12.125 67729
12.25 0.47774 0.014293 0.0284857 12.125 12.375 38590
12.50 0.627055 0.0254372 0.0334032 12.375 12.625 21652
12.75 0.768894 0.0291987 0.0333511 12.625 12.875 11869
13.00 0.862882 0.0281573 0.0280309 12.875 13.125 6323
13.25 0.914058 0.0198468 0.0188196 13.125 13.375 3258
13.50 0.949077 0.00758326 0.00997442 13.375 13.625 1571
13.75 0.956764 0.00273293 0.00557876 13.625 13.875 717
14.00 0.985965 0.00350881 4.94123e-05 13.875 14.125 285
14.25 0.990385 0 0 14.125 14.375 104
14.50 0.941176 0.0588235 0 14.375 14.625 17
14.75 1 0 0 14.625 14.875 4
15.00 1 0 0 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
