#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 211406
9.00 0 0 0 8.875 9.125 340054
9.25 0 3.42886e-06 0 9.125 9.375 1.16636e+06
9.50 1.81259e-06 1.69029e-05 9.06524e-07 9.375 9.625 3.31017e+06
9.75 4.55025e-06 3.60289e-05 6.62769e-07 9.625 9.875 4.61513e+06
10.00 2.89804e-06 4.01904e-05 -2.81813e-07 9.875 10.125 3.4506e+06
10.25 4.89644e-07 1.73708e-05 4.89644e-07 10.125 10.375 2.0423e+06
10.50 7.7709e-06 8.5019e-05 7.7709e-06 10.375 10.625 1.15817e+06
10.75 3.93347e-05 0.000417518 3.93347e-05 10.625 10.875 610148
11.00 0.000278693 0.00113198 0.000278693 10.875 11.125 312171
11.25 0.00162789 0.003276 0.00162789 11.125 11.375 152959
11.50 0.00656355 0.0092019 0.00656355 11.375 11.625 72217
11.75 0.0231092 0.0230858 0.0231092 11.625 11.875 32671
12.00 0.0697658 0.0448513 0.0694767 11.875 12.125 13832
12.25 0.173189 0.0716003 0.163671 12.125 12.375 5468
12.50 0.337773 0.0871471 0.238199 12.375 12.625 1877
12.75 0.586453 0.201426 0.210339 12.625 12.875 561
13.00 0.786207 0.172414 0.103448 12.875 13.125 145
13.25 0.862069 0.103448 0.0344827 13.125 13.375 29
13.50 1 0 0 13.375 13.625 2
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
