#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 4.35597e-05 6.53395e-05 4.35597e-05 8.625 8.875 45914
9.00 7.21699e-05 0.000173197 7.21699e-05 8.875 9.125 69281
9.25 0.000173237 0.000445958 0.000165868 9.125 9.375 271305
9.50 0.000537614 0.000999604 0.000519525 9.375 9.625 770069
9.75 0.00417452 0.0047542 0.00388818 9.625 9.875 1.85578e+06
10.00 0.00676511 0.0046439 0.0062515 9.875 10.125 2.83839e+06
10.25 0.0126879 0.00627759 0.0109507 10.125 10.375 2.20202e+06
10.50 0.0251606 0.00912444 0.0190312 10.375 10.625 1.41554e+06
10.75 0.0485021 0.0144197 0.0291504 10.625 10.875 885343
11.00 0.0855865 0.0204234 0.0390788 10.875 11.125 547937
11.25 0.136691 0.022476 0.0463068 11.125 11.375 331769
11.50 0.20721 0.0213874 0.0451299 11.375 11.625 198876
11.75 0.295224 0.0178688 0.0327427 11.625 11.875 118852
12.00 0.397525 0.0264433 0.0158758 11.875 12.125 70295
12.25 0.503209 0.0610881 0.0167485 12.125 12.375 41450
12.50 0.611979 0.0961097 0.0150102 12.375 12.625 24509
12.75 0.708889 0.114738 0.0107651 12.625 12.875 14400
13.00 0.79008 0.11139 0.00464404 12.875 13.125 8246
13.25 0.845738 0.0980632 0 13.125 13.375 4622
13.50 0.886301 0.0821908 -0.00298071 13.375 13.625 2533
13.75 0.923796 0.0602158 -0.00533801 13.625 13.875 1391
14.00 0.906667 0.0843108 -0.0149019 13.875 14.125 675
14.25 0.935294 0.0558038 -0.0195252 14.125 14.375 340
14.50 0.938931 0.0610687 -0.00763363 14.375 14.625 131
14.75 0.915254 0.0847458 -0.0169492 14.625 14.875 59
15.00 0.833333 0.166667 -0.166667 14.875 15.125 6
15.25 1 0 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
