#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 29335
9.00 1.89912e-05 -3.6016e-10 7.2032e-10 8.875 9.125 52656
9.25 0 1.19593e-05 0 9.125 9.375 250717
9.50 8.6073e-05 0.000230219 9.70271e-07 9.375 9.625 999152
9.75 0.000468285 0.00128346 1.92356e-05 9.625 9.875 2.77822e+06
10.00 0.000475617 0.000813781 9.36392e-05 9.875 10.125 3.66892e+06
10.25 0.000839676 0.00102834 0.000390059 10.125 10.375 2.57361e+06
10.50 0.00294435 0.00277965 0.00113612 10.375 10.625 1.60171e+06
10.75 0.00938869 0.00708904 0.00244198 10.625 10.875 987997
11.00 0.0240035 0.0116002 0.00489286 10.875 11.125 598287
11.25 0.0543391 0.0142453 0.00825341 11.125 11.375 348423
11.50 0.108792 0.0138184 0.0135326 11.375 11.625 203150
11.75 0.198513 0.0126123 0.0208421 11.625 11.875 117942
12.00 0.325288 0.00748643 0.0261708 11.875 12.125 67906
12.25 0.477141 0.013715 0.0277971 12.125 12.375 38716
12.50 0.630111 0.0250903 0.0327585 12.375 12.625 21720
12.75 0.76786 0.0291311 0.0345766 12.625 12.875 11954
13.00 0.862782 0.0242201 0.0271399 12.875 13.125 6384
13.25 0.916286 0.0223023 0.0214846 13.125 13.375 3285
13.50 0.950563 0.00745684 0.0113021 13.375 13.625 1598
13.75 0.965894 0.00409281 0.00687718 13.625 13.875 733
14.00 0.996644 0 0.00337833 13.875 14.125 298
14.25 0.980392 0 0 14.125 14.375 102
14.50 1 0 0 14.375 14.625 20
14.75 1 0 0 14.625 14.875 4
15.00 1 0 0 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
