#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 28043
9.00 0 0 0 8.875 9.125 48272
9.25 4.12063e-05 1.37209e-05 2.74752e-05 9.125 9.375 218413
9.50 0.000180205 7.7253e-05 0.000151145 9.375 9.625 754696
9.75 0.00180115 0.000492098 0.00130102 9.625 9.875 2.00982e+06
10.00 0.00302141 0.000951936 0.00226933 9.875 10.125 3.08829e+06
10.25 0.00592133 0.00151409 0.00409033 10.125 10.375 2.32076e+06
10.50 0.0137137 0.00255048 0.00728263 10.375 10.625 1.47502e+06
10.75 0.0311065 0.00487264 0.0122909 10.625 10.875 918330
11.00 0.0623394 0.00763726 0.0181407 10.875 11.125 568276
11.25 0.108139 0.00823444 0.0226568 11.125 11.375 340193
11.50 0.176331 0.00732738 0.0256086 11.375 11.625 202506
11.75 0.268067 0.00393233 0.0222418 11.625 11.875 120250
12.00 0.387564 0.00610119 0.0216178 11.875 12.125 70587
12.25 0.514972 0.0193944 0.0231319 12.125 12.375 41410
12.50 0.638753 0.0355117 0.0246956 12.375 12.625 24158
12.75 0.750251 0.0455204 0.0237222 12.625 12.875 13958
13.00 0.831796 0.050528 0.0211553 12.875 13.125 7913
13.25 0.885983 0.0459133 0.0180107 13.125 13.375 4359
13.50 0.945055 0.019977 0.0167867 13.375 13.625 2366
13.75 0.95645 0.0180563 0.0143015 13.625 13.875 1217
14.00 0.968912 0.0137571 0.0105786 13.875 14.125 579
14.25 0.964029 0.0287248 0.000260651 14.125 14.375 278
14.50 0.97619 0.0119048 0.0714285 14.375 14.625 84
14.75 0.96875 0 0 14.625 14.875 32
15.00 1 0 0 14.875 15.125 3
15.25 1 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
