#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 26455
9.00 2.15248e-05 0 2.15248e-05 8.875 9.125 46458
9.25 3.24906e-05 1.52795e-10 1.39331e-05 9.125 9.375 215447
9.50 0.000128712 4.93725e-05 8.58224e-05 9.375 9.625 769162
9.75 0.00128177 0.000489584 0.000758964 9.625 9.875 2.08383e+06
10.00 0.00215392 0.000643604 0.00140822 9.875 10.125 3.19093e+06
10.25 0.00446202 0.000863794 0.00277645 10.125 10.375 2.36395e+06
10.50 0.0109693 0.00214238 0.00509212 10.375 10.625 1.49580e+06
10.75 0.0264027 0.00481515 0.00832347 10.625 10.875 930094
11.00 0.0549015 0.0085963 0.0123842 10.875 11.125 574483
11.25 0.098021 0.00824708 0.0166127 11.125 11.375 343008
11.50 0.164734 0.00680684 0.0203749 11.375 11.625 203401
11.75 0.258135 0.00322548 0.0201248 11.625 11.875 120224
12.00 0.377236 0.00576541 0.0207213 11.875 12.125 70595
12.25 0.505032 0.0136489 0.019573 12.125 12.375 41235
12.50 0.640598 0.0280212 0.0207338 12.375 12.625 23937
12.75 0.756374 0.0314721 0.0207877 12.625 12.875 13689
13.00 0.847924 0.0310464 0.0162649 12.875 13.125 7779
13.25 0.89496 0.0265393 0.0113271 13.125 13.375 4246
13.50 0.935569 0.0188543 0.00617826 13.375 13.625 2266
13.75 0.957428 0.0112401 0.00603944 13.625 13.875 1151
14.00 0.962963 0.00555551 0.00206912 13.875 14.125 540
14.25 0.971545 0 0.00843 14.125 14.375 246
14.50 0.895522 0 0.0167345 14.375 14.625 67
14.75 1 0 0 14.625 14.875 26
15.00 1 0 0 14.875 15.125 2
15.25 1 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
