#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 147277
9.00 4.11418e-06 8.2283e-06 1.68257e-11 8.875 9.125 243062
9.25 0 2.3151e-05 -1.10242e-06 9.125 9.375 906982
9.50 2.13463e-05 0.000261724 3.64449e-06 9.375 9.625 2.76394e+06
9.75 8.22917e-05 0.000791851 7.46612e-06 9.625 9.875 4.76354e+06
10.00 5.70713e-05 0.00067443 0 9.875 10.125 3.88987e+06
10.25 1.46094e-05 0.000226863 3.80661e-06 10.125 10.375 2.46416e+06
10.50 4.90833e-05 0.000281815 4.65194e-05 10.375 10.625 1.50764e+06
10.75 0.000288079 0.000842078 0.000285781 10.625 10.875 864345
11.00 0.00149462 0.00259698 0.00147807 10.875 11.125 467008
11.25 0.00584788 0.00666721 0.00569738 11.125 11.375 247953
11.50 0.0199837 0.0138949 0.0185371 11.375 11.625 129055
11.75 0.0592158 0.0221237 0.0494792 11.625 11.875 65979
12.00 0.144088 0.0320264 0.098262 11.875 12.125 32369
12.25 0.289896 0.0201637 0.127843 12.125 12.375 14964
12.50 0.48021 0.049642 0.107288 12.375 12.625 6670
12.75 0.684864 0.0996118 0.106175 12.625 12.875 2656
13.00 0.847193 0.0727651 0.0623701 12.875 13.125 962
13.25 0.92381 0.0444444 0.0285714 13.125 13.375 315
13.50 0.971429 0 0.0142857 13.375 13.625 70
13.75 1 0 0 13.625 13.875 9
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
