#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 270964
9.00 0 0 0 8.875 9.125 434244
9.25 0 0 0 9.125 9.375 1.35232e+06
9.50 3.0844e-07 6.16262e-07 3.0844e-07 9.375 9.625 3.24212e+06
9.75 2.6371e-07 2.63284e-06 2.53038e-10 9.625 9.875 3.79204e+06
10.00 3.77351e-07 4.13174e-06 3.77351e-07 9.875 10.125 2.65006e+06
10.25 0 1.37294e-05 0 10.125 10.375 1.48918e+06
10.50 1.30129e-06 6.63644e-05 1.30129e-06 10.375 10.625 768466
10.75 5.30207e-06 0.000235221 5.30207e-06 10.625 10.875 377211
11.00 3.35683e-05 0.000747425 3.35683e-05 10.875 11.125 178740
11.25 0.000238988 0.00219282 0.000238988 11.125 11.375 79502
11.50 0.00171883 0.00585169 0.00171883 11.375 11.625 33162
11.75 0.00756014 0.0200629 0.00756014 11.625 11.875 13095
12.00 0.0302899 0.0423587 0.0302899 11.875 12.125 4622
12.25 0.0834512 0.0806224 0.0834512 12.125 12.375 1414
12.50 0.245125 0.122563 0.245125 12.375 12.625 359
12.75 0.438202 0.224719 0.393258 12.625 12.875 89
13.00 0.5 0.4 0.3 12.875 13.125 10
13.25 1 0 1 13.125 13.375 1
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
