#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 265207
9.00 0 0 0 8.875 9.125 423021
9.25 0 0 0 9.125 9.375 1.3379e+06
9.50 3.04422e-07 1.52023e-06 3.04422e-07 9.375 9.625 3.28491e+06
9.75 1.01346e-06 5.05264e-06 5.07924e-07 9.625 9.875 3.94686e+06
10.00 3.6037e-07 5.38515e-06 3.6037e-07 9.875 10.125 2.77493e+06
10.25 0 1.74721e-05 0 10.125 10.375 1.5737e+06
10.50 1.21263e-06 6.54832e-05 1.21263e-06 10.375 10.625 824655
10.75 1.22196e-05 0.000260782 1.22196e-05 10.625 10.875 409178
11.00 5.1131e-05 0.000828341 5.1131e-05 10.875 11.125 195576
11.25 0.00038328 0.00208313 0.00038328 11.125 11.375 88708
11.50 0.00251409 0.00583504 0.00251409 11.375 11.625 37787
11.75 0.00932786 0.0214037 0.00932786 11.625 11.875 15116
12.00 0.0356761 0.0374207 0.0356761 11.875 12.125 5606
12.25 0.0982296 0.0748144 0.0982296 12.125 12.375 1751
12.50 0.239496 0.12605 0.237391 12.375 12.625 476
12.75 0.448598 0.261682 0.336449 12.625 12.875 107
13.00 0.619048 0.285714 0.285714 12.875 13.125 21
13.25 1 0 0 13.125 13.375 1
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
