#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 153244
9.00 0 7.97769e-06 0 8.875 9.125 250698
9.25 0 2.26092e-05 0 9.125 9.375 928716
9.50 2.13565e-05 0.000212575 3.89422e-06 9.375 9.625 2.80945e+06
9.75 6.694e-05 0.000633972 6.11424e-06 9.625 9.875 4.7804e+06
10.00 5.40069e-05 0.00054509 4.37132e-06 9.875 10.125 3.86988e+06
10.25 1.51536e-05 0.000202905 3.44198e-06 10.125 10.375 2.44167e+06
10.50 4.63269e-05 0.000225339 4.36932e-05 10.375 10.625 1.48941e+06
10.75 0.000251616 0.000787743 0.000249369 10.625 10.875 850503
11.00 0.00133443 0.00242523 0.00132604 10.875 11.125 457872
11.25 0.005252 0.00631759 0.00517876 11.125 11.375 242003
11.50 0.0185744 0.0143359 0.0174517 11.375 11.625 125495
11.75 0.0546158 0.0217745 0.047389 11.625 11.875 63553
12.00 0.139447 0.0316983 0.100025 11.875 12.125 31080
12.25 0.28237 0.0212387 0.133757 12.125 12.375 14226
12.50 0.484693 0.0542119 0.122367 12.375 12.625 6239
12.75 0.682133 0.106548 0.105758 12.625 12.875 2457
13.00 0.826087 0.0938215 0.0697941 12.875 13.125 874
13.25 0.919414 0.051282 0.025641 13.125 13.375 273
13.50 0.96875 0.015625 0.03125 13.375 13.625 64
13.75 1 0 0 13.625 13.875 6
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
