#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 2.15225e-05 2.15225e-05 2.15225e-05 8.625 8.875 46463
9.00 1.47883e-05 4.43649e-05 1.47883e-05 8.875 9.125 67621
9.25 0.000105185 6.3806e-05 9.76753e-05 9.125 9.375 266197
9.50 0.000493795 0.00035159 0.000466674 9.375 9.625 771575
9.75 0.00364031 0.00154248 0.00331024 9.625 9.875 1.89105e+06
10.00 0.00570734 0.00188713 0.00511606 9.875 10.125 2.89154e+06
10.25 0.0107315 0.00308786 0.0089067 10.125 10.375 2.22951e+06
10.50 0.0219141 0.00582378 0.0155649 10.375 10.625 1.42945e+06
10.75 0.0444191 0.00877644 0.0250921 10.625 10.875 893062
11.00 0.079674 0.0142041 0.0336496 10.875 11.125 552853
11.25 0.12943 0.0154255 0.0403284 11.125 11.375 334041
11.50 0.199311 0.0162628 0.0391716 11.375 11.625 199843
11.75 0.287659 0.0122772 0.0268877 11.625 11.875 119374
12.00 0.393323 0.0232461 0.0143442 11.875 12.125 70357
12.25 0.50475 0.0518543 0.0147004 12.125 12.375 41470
12.50 0.617606 0.0852102 0.0130936 12.375 12.625 24446
12.75 0.714007 0.103086 0.00943983 12.625 12.875 14357
13.00 0.803311 0.0985731 0.00664055 12.875 13.125 8155
13.25 0.853606 0.0935569 0 13.125 13.375 4604
13.50 0.898678 0.0694153 -0.00299436 13.375 13.625 2497
13.75 0.917164 0.0650712 -0.00694293 13.625 13.875 1340
14.00 0.903077 0.0861039 -0.0220401 13.875 14.125 650
14.25 0.93578 0.058104 -0.0242202 14.125 14.375 327
14.50 0.931298 0.0610687 -0.00763357 14.375 14.625 131
14.75 0.956522 0.0434783 -0.0217391 14.625 14.875 46
15.00 0.833333 0.166667 0 14.875 15.125 6
15.25 0.5 0.5 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
