#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 7.52587e-05 0 7.52587e-05 8.625 8.875 26575
9.00 2.10362e-05 2.10354e-05 1.32786e-09 8.875 9.125 47537
9.25 8.89339e-06 8.88399e-06 4.44885e-06 9.125 9.375 224886
9.50 7.99843e-05 9.511e-05 2.93477e-05 9.375 9.625 825162
9.75 0.00070496 0.000543882 0.000249873 9.625 9.875 2.26963e+06
10.00 0.00120627 0.000529525 0.000600481 9.875 10.125 3.3757e+06
10.25 0.00265408 0.00102514 0.00140096 10.125 10.375 2.44303e+06
10.50 0.0069913 0.00252699 0.0025775 10.375 10.625 1.53476e+06
10.75 0.0186447 0.00674109 0.00438534 10.625 10.875 952068
11.00 0.0420734 0.010502 0.00757195 10.875 11.125 585263
11.25 0.0810564 0.0109801 0.0105884 11.125 11.375 346043
11.50 0.144471 0.00783977 0.0147433 11.375 11.625 204235
11.75 0.235664 0.00579982 0.0175589 11.625 11.875 119891
12.00 0.361218 0.00658455 0.0207128 11.875 12.125 70121
12.25 0.500969 0.0113109 0.0243513 12.125 12.375 40785
12.50 0.641091 0.0212373 0.0237736 12.375 12.625 23173
12.75 0.76139 0.0255944 0.0227723 12.625 12.875 13323
13.00 0.847976 0.0276484 0.0163815 12.875 13.125 7387
13.25 0.908268 0.0197437 0.0104637 13.125 13.375 3979
13.50 0.941667 0.0137888 0.00645399 13.375 13.625 2040
13.75 0.964217 0.00180274 0.00693512 13.625 13.875 1034
14.00 0.975771 0 0.00226104 13.875 14.125 454
14.25 0.970443 0 0.000294089 14.125 14.375 203
14.50 0.954545 0 0.00216448 14.375 14.625 44
14.75 0.933333 0 0 14.625 14.875 15
15.00 1 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
