#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 45979
9.00 0 0 0 8.875 9.125 82558
9.25 5.22094e-06 2.08742e-05 -2.60834e-06 9.125 9.375 383073
9.50 9.67262e-05 0.000548584 0 9.375 9.625 1.49908e+06
9.75 0.000555483 0.00291485 2.60388e-05 9.625 9.875 3.54826e+06
10.00 0.000311753 0.0017002 -3.35116e-05 9.875 10.125 3.9775e+06
10.25 0.000226854 0.000772412 4.31731e-05 10.125 10.375 2.69776e+06
10.50 0.000855941 0.00176852 0.00050932 10.375 10.625 1.66484e+06
10.75 0.00340358 0.00464519 0.00180331 10.625 10.875 1.02069e+06
11.00 0.0108609 0.00911705 0.00474621 10.875 11.125 595254
11.25 0.0288953 0.015244 0.01011 11.125 11.375 339155
11.50 0.0693243 0.0177438 0.0184718 11.375 11.625 193381
11.75 0.147911 0.0122271 0.0268731 11.625 11.875 108998
12.00 0.269434 0.00843212 0.033572 11.875 12.125 61080
12.25 0.43321 0.00828442 0.0368504 12.125 12.375 33201
12.50 0.609768 0.0226146 0.0430027 12.375 12.625 17915
12.75 0.759235 0.0371638 0.0432206 12.625 12.875 9150
13.00 0.874457 0.0338637 0.0366133 12.875 13.125 4604
13.25 0.940235 0.0188235 0.0248218 13.125 13.375 2125
13.50 0.962264 0.00763547 0.0199778 13.375 13.625 901
13.75 0.973913 0.00289857 0.00281477 13.625 13.875 345
14.00 0.982759 0 0 13.875 14.125 116
14.25 1 0 0 14.125 14.375 18
14.50 1 0 0 14.375 14.625 2
14.75 0 1 0 14.625 14.875 1
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
