#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 28207
9.00 0 2.00957e-05 0 8.875 9.125 49759
9.25 4.24081e-06 4.23772e-06 4.24081e-06 9.125 9.375 235804
9.50 6.51305e-05 0.000125771 1.69792e-05 9.375 9.625 890520
9.75 0.000557944 0.000793051 0.000116971 9.625 9.875 2.48412e+06
10.00 0.000729355 0.000639337 0.000271735 9.875 10.125 3.51132e+06
10.25 0.00162164 0.00123381 0.000814674 10.125 10.375 2.50487e+06
10.50 0.00455058 0.00288122 0.00161412 10.375 10.625 1.56662e+06
10.75 0.0134202 0.00722969 0.0031312 10.625 10.875 968015
11.00 0.0326916 0.0111829 0.00599259 10.875 11.125 592231
11.25 0.0670094 0.0130019 0.00844773 11.125 11.375 347235
11.50 0.1264 0.0112742 0.0126922 11.375 11.625 204241
11.75 0.218915 0.0110225 0.0174152 11.625 11.875 118982
12.00 0.343731 0.00635317 0.0225729 11.875 12.125 69281
12.25 0.486775 0.013448 0.0245699 12.125 12.375 40000
12.50 0.634689 0.0228118 0.0270944 12.375 12.625 22526
12.75 0.757173 0.029634 0.0238451 12.625 12.875 12721
13.00 0.848857 0.0286154 0.0168629 12.875 13.125 7000
13.25 0.908493 0.0200782 0.0113174 13.125 13.375 3650
13.50 0.944474 0.0102426 0.00976276 13.375 13.625 1855
13.75 0.968062 0.00419134 0.00567228 13.625 13.875 908
14.00 0.984169 0 0.00797844 13.875 14.125 379
14.25 0.980263 0 0.000130713 14.125 14.375 152
14.50 0.9375 0.0302419 0.00201613 14.375 14.625 32
14.75 1 0 0 14.625 14.875 8
15.00 1 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
