#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 27220
9.00 0 2.12594e-05 0 8.875 9.125 47038
9.25 1.85069e-05 1.85065e-05 9.25656e-06 9.125 9.375 216136
9.50 0.000152602 7.05074e-05 0.000115932 9.375 9.625 760146
9.75 0.00149523 0.000468818 0.000982112 9.625 9.875 2.04451e+06
10.00 0.00260321 0.000648848 0.00186046 9.875 10.125 3.13804e+06
10.25 0.00514706 0.00102793 0.00339918 10.125 10.375 2.34172e+06
10.50 0.0121903 0.00243688 0.00606698 10.375 10.625 1.4852e+06
10.75 0.0285394 0.00443513 0.00971141 10.625 10.875 923845
11.00 0.0585145 0.0073191 0.0146951 10.875 11.125 571294
11.25 0.102861 0.00829687 0.0191919 11.125 11.375 341656
11.50 0.17043 0.00631233 0.022932 11.375 11.625 202945
11.75 0.263857 0.00349271 0.02224 11.625 11.875 120353
12.00 0.381263 0.00571996 0.0195251 11.875 12.125 70576
12.25 0.51142 0.0148237 0.0204978 12.125 12.375 41373
12.50 0.640777 0.0283989 0.0217428 12.375 12.625 24038
12.75 0.749621 0.0427558 0.0197462 12.625 12.875 13851
13.00 0.840066 0.0416257 0.0203754 12.875 13.125 7847
13.25 0.893637 0.034119 0.014933 13.125 13.375 4306
13.50 0.940189 0.0177867 0.0151893 13.375 13.625 2324
13.75 0.959833 0.0173441 0.00540221 13.625 13.875 1195
14.00 0.963702 0.0126613 0.00544465 13.875 14.125 551
14.25 0.946768 0.0302435 0.000407875 14.125 14.375 263
14.50 0.946667 0.0266667 0.0133333 14.375 14.625 75
14.75 0.966667 0 0 14.625 14.875 30
15.00 1 0 0 14.875 15.125 2
15.25 1 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
