#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 122693
9.00 9.71204e-06 1.45674e-05 1.89175e-10 8.875 9.125 205930
9.25 6.26413e-06 3.50728e-05 0 9.125 9.375 798196
9.50 3.70191e-05 0.000457758 3.97394e-06 9.375 9.625 2.53923e+06
9.75 0.000158952 0.00148101 1.20075e-05 9.625 9.875 4.63661e+06
10.00 0.000113042 0.00106594 -3.49488e-06 9.875 10.125 3.97198e+06
10.25 2.96612e-05 0.000376641 -2.65116e-06 10.125 10.375 2.56227e+06
10.50 8.93648e-05 0.000363404 8.33628e-05 10.375 10.625 1.5778e+06
10.75 0.000515514 0.00111613 0.000503346 10.625 10.875 923351
11.00 0.00221364 0.00300591 0.00210369 10.875 11.125 505953
11.25 0.00845247 0.007592 0.0077244 11.125 11.375 272938
11.50 0.0259164 0.0150945 0.0207932 11.375 11.625 145931
11.75 0.0725138 0.022228 0.0505419 11.625 11.875 76551
12.00 0.166662 0.0229548 0.0829529 11.875 12.125 38671
12.25 0.320891 0.0136207 0.0953508 12.125 12.375 18860
12.50 0.51781 0.0368944 0.083574 12.375 12.625 8731
12.75 0.722014 0.0792698 0.0727363 12.625 12.875 3734
13.00 0.85376 0.0737657 0.0410863 12.875 13.125 1436
13.25 0.912525 0.0337972 0.0238569 13.125 13.375 503
13.50 0.980645 0.0129032 0.00645161 13.375 13.625 155
13.75 0.96 0 0 13.625 13.875 25
14.00 1 0 0 13.875 14.125 3
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
