#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 113818
9.00 5.20205e-06 1.04039e-05 2.68301e-11 8.875 9.125 192232
9.25 2.64524e-06 2.77749e-05 4.47699e-10 9.125 9.375 756076
9.50 4.94012e-05 0.000518994 2.94727e-06 9.375 9.625 2.44933e+06
9.75 0.000201476 0.00174608 5.99986e-06 9.625 9.875 4.57126e+06
10.00 0.000150348 0.00131582 -2.10661e-06 9.875 10.125 3.99739e+06
10.25 4.5499e-05 0.000482619 0 10.125 10.375 2.59346e+06
10.50 0.000115162 0.000482142 9.94623e-05 10.375 10.625 1.59775e+06
10.75 0.000629033 0.00136085 0.000600664 10.625 10.875 942717
11.00 0.00250673 0.00352649 0.00227896 10.875 11.125 518604
11.25 0.00918735 0.00806763 0.00766052 11.125 11.375 281474
11.50 0.0289807 0.0142412 0.0213053 11.375 11.625 151618
11.75 0.0790731 0.0209745 0.0497579 11.625 11.875 80179
12.00 0.176629 0.0180049 0.0783839 11.875 12.125 41120
12.25 0.329224 0.0111326 0.0844252 12.125 12.375 20278
12.50 0.526708 0.0330787 0.0756187 12.375 12.625 9529
12.75 0.726106 0.0710889 0.0632403 12.625 12.875 4206
13.00 0.837551 0.0776928 0.0449764 12.875 13.125 1699
13.25 0.914573 0.0418761 0.0284757 13.125 13.375 597
13.50 0.972678 0.010929 0.0109289 13.375 13.625 183
13.75 0.975 0 0 13.625 13.875 40
14.00 1 0 0 13.875 14.125 5
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
