#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 27961
9.00 0 0 0 8.875 9.125 49371
9.25 4.29725e-06 4.3035e-06 4.29725e-06 9.125 9.375 232707
9.50 6.43209e-05 0.000117362 1.16909e-05 9.375 9.625 870634
9.75 0.000543107 0.000718658 0.00011933 9.625 9.875 2.42126e+06
10.00 0.00084635 0.00060481 0.00034683 9.875 10.125 3.47374e+06
10.25 0.00185642 0.00117218 0.000926021 10.125 10.375 2.48759e+06
10.50 0.00534828 0.00293429 0.00188189 10.375 10.625 1.55788e+06
10.75 0.0147833 0.00746854 0.00333958 10.625 10.875 963318
11.00 0.0349826 0.0111407 0.00605046 10.875 11.125 590322
11.25 0.0704667 0.0125519 0.00855032 11.125 11.375 346660
11.50 0.130268 0.00959174 0.012526 11.375 11.625 204271
11.75 0.224131 0.00909168 0.0189774 11.625 11.875 119158
12.00 0.346415 0.00761154 0.0183892 11.875 12.125 69463
12.25 0.493374 0.014048 0.025014 12.125 12.375 40219
12.50 0.636932 0.0221167 0.0262011 12.375 12.625 22723
12.75 0.760626 0.0282993 0.0227939 12.625 12.875 12846
13.00 0.848967 0.0289051 0.0201559 12.875 13.125 7164
13.25 0.915391 0.0177088 0.0165781 13.125 13.375 3723
13.50 0.947424 0.00932729 0.00702292 13.375 13.625 1902
13.75 0.951528 0.00513166 0.00460649 13.625 13.875 949
14.00 0.967254 0 0.00522906 13.875 14.125 397
14.25 0.969512 0 0.000376403 14.125 14.375 164
14.50 0.970588 0 0.00183821 14.375 14.625 34
14.75 1 0 0 14.625 14.875 10
15.00 1 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
