#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 2.46813e-05 1.23397e-05 6.09361e-10 8.625 8.875 81033
9.00 0 7.09567e-06 0 8.875 9.125 140927
9.25 1.69428e-06 2.20222e-05 2.75463e-10 9.125 9.375 590220
9.50 7.73834e-05 0.000684582 -2.54782e-07 9.375 9.625 2.06763e+06
9.75 0.000408383 0.00276214 1.05923e-05 9.625 9.875 4.21908e+06
10.00 0.000238002 0.00189147 -8.32415e-06 9.875 10.125 4.05878e+06
10.25 8.93812e-05 0.000596986 1.17783e-06 10.125 10.375 2.68513e+06
10.50 0.000302035 0.000806527 0.000242505 10.375 10.625 1.65544e+06
10.75 0.00125538 0.00228989 0.00104153 10.625 10.875 997307
11.00 0.00449573 0.0053071 0.00319921 10.875 11.125 561421
11.25 0.0151041 0.0102396 0.00921627 11.125 11.375 310512
11.50 0.0428492 0.0150263 0.0223722 11.375 11.625 172232
11.75 0.103244 0.0187863 0.0409407 11.625 11.875 93894
12.00 0.215334 0.0119654 0.0552317 11.875 12.125 50071
12.25 0.375097 0.00409639 0.0636781 12.125 12.375 25820
12.50 0.56961 0.0221014 0.057629 12.375 12.625 13116
12.75 0.735957 0.0495012 0.0473068 12.625 12.875 6124
13.00 0.867483 0.0547101 0.0394744 12.875 13.125 2694
13.25 0.933757 0.028096 0.0127759 13.125 13.375 1102
13.50 0.97037 0.0049383 0.00254858 13.375 13.625 405
13.75 0.975 0 0 13.625 13.875 120
14.00 1 0 0 13.875 14.125 20
14.25 1 0 0 14.125 14.375 3
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
