#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 101840
9.00 5.7927e-06 5.79263e-06 6.68479e-11 8.875 9.125 172631
9.25 2.87455e-06 1.72454e-05 3.55385e-10 9.125 9.375 695762
9.50 6.94401e-05 0.000560432 8.77615e-06 9.375 9.625 2.31855e+06
9.75 0.000267616 0.00206869 8.52466e-06 9.625 9.875 4.46162e+06
10.00 0.00017754 0.00155188 0 9.875 10.125 4.02727e+06
10.25 5.35579e-05 0.000511779 2.13539e-06 10.125 10.375 2.63266e+06
10.50 0.000165036 0.000537519 0.000139666 10.375 10.625 1.62389e+06
10.75 0.000842853 0.00160464 0.000783109 10.625 10.875 965768
11.00 0.00315853 0.00413771 0.00272574 10.875 11.125 535059
11.25 0.0114435 0.0086339 0.00882918 11.125 11.375 293005
11.50 0.0328143 0.0147577 0.0218177 11.375 11.625 159260
11.75 0.0863217 0.018375 0.0456819 11.625 11.875 85332
12.00 0.189544 0.0147478 0.0681472 11.875 12.125 44359
12.25 0.344633 0.00720325 0.0764887 12.125 12.375 22331
12.50 0.546411 0.0235955 0.0720282 12.375 12.625 10741
12.75 0.732282 0.0692745 0.0561851 12.625 12.875 4882
13.00 0.856222 0.0648305 0.0419576 12.875 13.125 2017
13.25 0.922061 0.0383091 0.0171731 13.125 13.375 757
13.50 0.964 0.00800002 0.00400001 13.375 13.625 250
13.75 0.983607 0 0 13.625 13.875 61
14.00 1 0 0 13.875 14.125 6
14.25 1 0 0 14.125 14.375 1
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
