#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 6.12182e-05 0 1.86992e-09 8.625 8.875 32670
9.00 0 1.69296e-05 0 8.875 9.125 59067
9.25 1.05316e-05 7.01134e-06 5.13683e-09 9.125 9.375 284857
9.50 8.10807e-05 0.00031743 -1.69064e-06 9.375 9.625 1.17167e+06
9.75 0.000507314 0.00177281 -2.17027e-06 9.625 9.875 3.09867e+06
10.00 0.000354381 0.00108055 6.08957e-06 9.875 10.125 3.8151e+06
10.25 0.000490233 0.000889983 0.000195727 10.125 10.375 2.63548e+06
10.50 0.0018569 0.00251442 0.000752588 10.375 10.625 1.6339e+06
10.75 0.00638362 0.00639771 0.00207295 10.625 10.875 1.0057e+06
11.00 0.0175286 0.0108748 0.0046689 10.875 11.125 600446
11.25 0.0425886 0.0157591 0.00804877 11.125 11.375 347628
11.50 0.0922828 0.0154199 0.0146795 11.375 11.625 200590
11.75 0.176888 0.0138625 0.0238084 11.625 11.875 115310
12.00 0.305175 0.00713578 0.02865 11.875 12.125 65628
12.25 0.458642 0.013028 0.0319425 12.125 12.375 36946
12.50 0.627606 0.0287266 0.0394948 12.375 12.625 20430
12.75 0.76874 0.0316418 0.0448577 12.625 12.875 10979
13.00 0.866421 0.0292846 0.0350429 12.875 13.125 5697
13.25 0.925874 0.0225107 0.0218267 13.125 13.375 2860
13.50 0.948302 0.0107393 0.0147631 13.375 13.625 1296
13.75 0.964706 0.00667459 0.00504202 13.625 13.875 595
14.00 0.971698 0 0.00487345 13.875 14.125 212
14.25 0.962963 0 0.0185186 14.125 14.375 54
14.50 1 0 0 14.375 14.625 10
14.75 1 0 0 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
