#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 7.02774e-05 0.000210832 7.02774e-05 8.625 8.875 42688
9.00 0.000120012 0.000510013 0.000120012 8.875 9.125 66660
9.25 0.000187932 0.00078931 0.000184174 9.125 9.375 266054
9.50 0.000553372 0.00150528 0.000535069 9.375 9.625 764405
9.75 0.00427821 0.00737615 0.00398459 9.625 9.875 1.84844e+06
10.00 0.00699436 0.00765262 0.00646185 9.875 10.125 2.82771e+06
10.25 0.0131322 0.00942675 0.0112826 10.125 10.375 2.19681e+06
10.50 0.0257513 0.00950781 0.0196018 10.375 10.625 1.41298e+06
10.75 0.0495605 0.0154894 0.029987 10.625 10.875 883647
11.00 0.0875046 0.0208871 0.0400557 10.875 11.125 546931
11.25 0.13872 0.0222703 0.047946 11.125 11.375 331279
11.50 0.208461 0.0230821 0.0458517 11.375 11.625 198685
11.75 0.296791 0.0177583 0.0352333 11.625 11.875 118710
12.00 0.399772 0.0287585 0.0156381 11.875 12.125 70295
12.25 0.503969 0.0647983 0.015322 12.125 12.375 41451
12.50 0.609865 0.0976527 0.013204 12.375 12.625 24512
12.75 0.712709 0.114218 0.00940323 12.625 12.875 14407
13.00 0.793455 0.111668 0.00580412 12.875 13.125 8250
13.25 0.847252 0.0957396 0.00291467 13.125 13.375 4622
13.50 0.887147 0.0867319 -0.0020932 13.375 13.625 2552
13.75 0.921541 0.0627226 -0.00615275 13.625 13.875 1402
14.00 0.912593 0.0727015 -0.0169426 13.875 14.125 675
14.25 0.919075 0.0751278 -0.0142582 14.125 14.375 346
14.50 0.924812 0.075188 -0.0150376 14.375 14.625 133
14.75 0.983051 0.0169492 0 14.625 14.875 59
15.00 1 0 0 14.875 15.125 7
15.25 1 0 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
