#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 188798
9.00 0 3.28604e-06 0 8.875 9.125 304316
9.25 1.86344e-06 1.02467e-05 2.32603e-10 9.125 9.375 1.07328e+06
9.50 5.46014e-06 5.4829e-05 2.25313e-06 9.375 9.625 3.11347e+06
9.75 1.79371e-05 0.000160672 1.91421e-06 9.625 9.875 4.79452e+06
10.00 1.46814e-05 0.000119057 -1.7677e-06 9.875 10.125 3.67813e+06
10.25 4.90816e-06 6.555e-05 3.14376e-06 10.125 10.375 2.24117e+06
10.50 1.88372e-05 0.000113908 1.88372e-05 10.375 10.625 1.32716e+06
10.75 0.000117101 0.000482293 0.000117101 10.625 10.875 725871
11.00 0.000592265 0.00158929 0.000592265 10.875 11.125 381586
11.25 0.00278892 0.00465532 0.00278892 11.125 11.375 194699
11.50 0.0107346 0.0114369 0.0107139 11.375 11.625 96231
11.75 0.0350098 0.024856 0.0343146 11.625 11.875 45930
12.00 0.0983926 0.0385335 0.0923159 11.875 12.125 21028
12.25 0.226665 0.045063 0.171309 12.125 12.375 8903
12.50 0.403149 0.0723993 0.17078 12.375 12.625 3557
12.75 0.605795 0.170325 0.149254 12.625 12.875 1139
13.00 0.802139 0.139037 0.106952 12.875 13.125 374
13.25 0.903614 0.0361446 0.0963855 13.125 13.375 83
13.50 1 0 0 13.375 13.625 14
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
