#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 33807
9.00 0 1.6349e-05 0 8.875 9.125 61165
9.25 1.01756e-05 3.3902e-06 6.7854e-06 9.125 9.375 294824
9.50 8.74702e-05 0.00037337 2.4943e-06 9.375 9.625 1.21184e+06
9.75 0.000507984 0.00188862 0 9.625 9.875 3.15955e+06
10.00 0.00032125 0.00111757 2.23381e-06 9.875 10.125 3.84124e+06
10.25 0.000407068 0.000875095 0.000137191 10.125 10.375 2.64575e+06
10.50 0.00170295 0.00244711 0.000699528 10.375 10.625 1.63950e+06
10.75 0.00585709 0.00621865 0.00196339 10.625 10.875 1.00835e+06
11.00 0.0163108 0.0106306 0.00447802 10.875 11.125 600214
11.25 0.0405609 0.0156034 0.00845065 11.125 11.375 347083
11.50 0.0903055 0.0158018 0.0160477 11.375 11.625 199877
11.75 0.173943 0.0136984 0.0262529 11.625 11.875 114762
12.00 0.300409 0.00702608 0.0302637 11.875 12.125 65108
12.25 0.452844 0.0116511 0.0312629 12.125 12.375 36432
12.50 0.625148 0.0285863 0.0397719 12.375 12.625 20208
12.75 0.764772 0.0339657 0.0377597 12.625 12.875 10713
13.00 0.867002 0.0292687 0.0331294 12.875 13.125 5564
13.25 0.918567 0.0232264 0.0216782 13.125 13.375 2763
13.50 0.948248 0.0135655 0.00960296 13.375 13.625 1256
13.75 0.968921 0.00906026 0.000228941 13.625 13.875 547
14.00 0.968912 0 0.00518137 13.875 14.125 193
14.25 0.98 0 0 14.125 14.375 50
14.50 1 0 0 14.375 14.625 9
14.75 1 0 0 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
